task_id,route,model_decision,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/000888,post_defer,defer,1,0.04769128322359843,0.9523087167764016,0.9523087167764016,-2.994140625,-0.130859375,-3.125,1,A,A,,0,0,21
mmlu/all/test/000889,post_self,self,1,0.00048459426754206953,0.9995154057324579,0.9995154057324579,-7.6317138671875,-0.0245361328125,-7.65625,1,D,D,,0,0,18
mmlu/all/test/000890,post_defer,defer,1,0.0419501433591708,0.9580498566408292,0.9580498566408292,-3.12841796875,-0.09033203125,-3.21875,0,D,A,,0,0,35
mmlu/all/test/000891,post_defer,defer,1,0.04672495862609242,0.9532750413739076,0.9532750413739076,-3.015625,-2.140625,-5.15625,1,A,A,,0,0,97
mmlu/all/test/000892,post_self,self,1,1.6314540139585707e-05,0.9999836854598604,0.9999836854598604,-11.0234375,-0.0390625,-11.0625,1,A,A,,0,0,14
mmlu/all/test/000893,post_self,self,1,4.495181578513687e-06,0.9999955048184215,0.9999955048184215,-12.3125,-5.3125,-17.625,1,C,C,,0,0,24
mmlu/all/test/000894,post_self,self,1,0.014033192614529367,0.9859668073854706,0.9859668073854706,-4.252197265625,-0.060302734375,-4.3125,1,B,B,,0,0,66
mmlu/all/test/000895,post_self,self,1,0.00861910821450674,0.9913808917854933,0.9913808917854933,-4.7451171875,-0.0986328125,-4.84375,0,C,D,,0,0,62
mmlu/all/test/000896,post_defer,defer,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.283203125,-1.78125,0,C,D,,0,0,18
mmlu/all/test/000897,post_self,self,1,2.6989935477368792e-05,0.9999730100645227,0.9999730100645227,-10.52001953125,-0.04248046875,-10.5625,1,C,C,,0,0,91
mmlu/all/test/000898,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84765625,-0.59765625,0,C,D,,0,0,9
mmlu/all/test/000899,post_defer,defer,1,0.053403329799824234,0.9465966702001758,0.9465966702001758,-2.875,-0.265625,-3.140625,0,C,B,,0,0,38
mmlu/all/test/000900,post_defer,defer,1,0.09560247348132944,0.9043975265186706,0.9043975265186706,-2.2470703125,-0.1591796875,-2.40625,0,A,B,,0,0,14
mmlu/all/test/000901,post_defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,0,C,B,,0,0,15
mmlu/all/test/000902,post_self,self,1,2.1655393099638976e-05,0.9999783446069004,0.9999783446069004,-10.740234375,-0.134765625,-10.875,1,A,A,,0,0,16
mmlu/all/test/000903,post_self,self,1,0.00866093122817875,0.9913390687718212,0.9913390687718212,-4.740234375,-0.072265625,-4.8125,1,D,D,,0,0,26
mmlu/all/test/000904,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,0,B,C,,0,0,11
mmlu/all/test/000905,post_defer,defer,1,0.053107904016167655,0.9468920959838324,0.9468920959838324,-2.880859375,-0.462890625,-3.34375,0,C,D,,0,0,81
mmlu/all/test/000906,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,B,D,,0,0,16
mmlu/all/test/000907,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.484375,-0.984375,0,C,B,,0,0,14
mmlu/all/test/000908,post_defer,defer,1,0.18198897778208853,0.8180110222179114,0.8180110222179114,-1.5029296875,-0.2314453125,-1.734375,0,C,A,,0,0,14
mmlu/all/test/000909,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.6015625,-0.8515625,0,A,D,,0,0,37
mmlu/all/test/000910,post_self,self,1,0.0004347805008190118,0.999565219499181,0.999565219499181,-7.740234375,-0.166015625,-7.90625,0,C,D,,0,0,115
mmlu/all/test/000911,post_defer,defer,1,0.18213440280618404,0.817865597193816,0.817865597193816,-1.501953125,-0.255859375,-1.7578125,0,A,C,,0,0,29
mmlu/all/test/000912,post_self,self,1,0.006624222736156337,0.9933757772638436,0.9933757772638436,-5.0103759765625,-0.0208740234375,-5.03125,1,D,D,,0,0,22
mmlu/all/test/000913,post_defer,defer,1,0.012527931992744795,0.9874720680072552,0.9874720680072552,-4.3671875,-1.1640625,-5.53125,1,D,D,,0,0,135
mmlu/all/test/000914,post_defer,defer,1,0.10622611719253947,0.8937738828074605,0.8937738828074605,-2.1298828125,-0.2138671875,-2.34375,0,B,C,,0,0,92
mmlu/all/test/000915,post_defer,defer,1,0.18227991814270542,0.8177200818572946,0.8177200818572946,-1.5009765625,-0.2177734375,-1.71875,0,A,B,,0,0,17
mmlu/all/test/000916,post_self,self,1,0.00133279863248546,0.9986672013675145,0.9986672013675145,-6.619140625,-0.162109375,-6.78125,1,D,D,,0,0,29
mmlu/all/test/000917,post_defer,defer,1,0.017968969342371056,0.982031030657629,0.982031030657629,-4.0009765625,-0.0927734375,-4.09375,0,B,D,,0,0,66
mmlu/all/test/000918,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.77734375,-0.77734375,0,C,D,,0,0,19
mmlu/all/test/000919,post_defer,defer,1,0.016152834822140957,0.9838471651778591,0.9838471651778591,-4.109375,-0.203125,-4.3125,0,D,B,,0,0,26
mmlu/all/test/000920,post_self,self,1,0.022851648296635198,0.9771483517033648,0.9771483517033648,-3.755615234375,-0.041259765625,-3.796875,1,D,D,,0,0,31
mmlu/all/test/000921,post_defer,defer,1,0.006704221932868466,0.9932957780671315,0.9932957780671315,-4.998291015625,-0.032958984375,-5.03125,0,D,A,,0,0,11
mmlu/all/test/000922,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.984375,-0.486328125,0,C,D,,0,0,22
mmlu/all/test/000923,post_defer,defer,1,0.7310585786300049,0.2689414213699951,0.2689414213699951,1.0,-1.328125,-0.328125,0,C,D,,0,0,16
mmlu/all/test/000924,post_defer,defer,1,0.1476780597041612,0.8523219402958389,0.8523219402958389,-1.7529296875,-0.1767578125,-1.9296875,1,D,D,,0,0,22
mmlu/all/test/000925,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.71484375,-0.71484375,1,C,C,,0,0,15
mmlu/all/test/000926,post_defer,defer,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.33203125,-1.3359375,1,B,B,,0,0,33
mmlu/all/test/000927,post_defer,defer,1,0.776622938216557,0.22337706178344297,0.22337706178344297,1.24609375,-1.515625,-0.26953125,0,A,C,,0,0,41
mmlu/all/test/000928,post_defer,defer,1,0.11992252200191786,0.8800774779980821,0.8800774779980821,-1.9931640625,-0.1943359375,-2.1875,1,B,B,,0,0,54
mmlu/all/test/000929,post_defer,defer,1,1.1300808333434095e-05,0.9999886991916666,0.9999886991916666,-11.390625,-3.359375,-14.75,0,C,D,,0,0,46
mmlu/all/test/000930,post_defer,defer,1,0.32167304821323783,0.6783269517867622,0.6783269517867622,-0.74609375,-0.40234375,-1.1484375,0,D,A,,0,0,13
mmlu/all/test/000931,post_defer,defer,1,0.6233768743729451,0.3766231256270549,0.3766231256270549,0.50390625,-1.015625,-0.51171875,1,C,C,,0,0,26
mmlu/all/test/000932,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.400390625,-1.1484375,1,C,C,,0,0,13
mmlu/all/test/000933,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,1,B,B,,0,0,15
mmlu/all/test/000934,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.62109375,-0.87109375,0,C,A,,0,0,26
mmlu/all/test/000935,post_defer,defer,1,0.0031293554959168518,0.9968706445040831,0.9968706445040831,-5.7637939453125,-0.0174560546875,-5.78125,0,D,A,,0,0,12
mmlu/all/test/000936,post_defer,defer,1,0.004070137715896127,0.9959298622841039,0.9959298622841039,-5.5,-2.15625,-7.65625,1,B,B,,0,0,89
mmlu/all/test/000937,post_defer,defer,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.251953125,-1.75,0,C,D,,0,0,15
mmlu/all/test/000938,post_defer,defer,1,1.261618310889109e-05,0.9999873838168911,0.9999873838168911,-11.280517578125,-0.031982421875,-11.3125,1,B,B,,0,0,12
mmlu/all/test/000939,post_defer,defer,1,0.0040346654642473235,0.9959653345357526,0.9959653345357526,-5.5087890625,-0.0537109375,-5.5625,0,C,A,,0,0,51
mmlu/all/test/000940,post_defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,0,A,D,,0,0,12
mmlu/all/test/000941,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2294921875,-1.7265625,0,C,A,,0,0,16
mmlu/all/test/000942,post_defer,defer,1,0.04764695044135583,0.9523530495586442,0.9523530495586442,-2.9951171875,-0.1298828125,-3.125,0,C,A,,0,0,21
mmlu/all/test/000943,post_defer,defer,1,0.32167304821323783,0.6783269517867622,0.6783269517867622,-0.74609375,-0.40234375,-1.1484375,1,B,B,,0,0,15
mmlu/all/test/000944,post_self,self,1,0.0021562910268520855,0.9978437089731479,0.9978437089731479,-6.13720703125,-0.11279296875,-6.25,1,A,A,,0,0,34
mmlu/all/test/000945,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.486328125,-0.98828125,1,D,D,,0,0,15
mmlu/all/test/000946,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,1,C,C,,0,0,9
mmlu/all/test/000947,post_defer,defer,1,0.04713992968536253,0.9528600703146375,0.9528600703146375,-3.00634765625,-0.07177734375,-3.078125,0,C,D,,0,0,12
mmlu/all/test/000948,post_defer,defer,1,0.07582395677922968,0.9241760432207703,0.9241760432207703,-2.50048828125,-0.10888671875,-2.609375,0,A,B,,0,0,64
mmlu/all/test/000949,post_defer,defer,1,0.0058767379061521845,0.9941232620938478,0.9941232620938478,-5.130859375,-0.087890625,-5.21875,1,A,A,,0,0,10
mmlu/all/test/000950,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.98046875,-0.482421875,1,C,C,,0,0,12
mmlu/all/test/000951,post_self,self,1,0.00033314757434381486,0.9996668524256562,0.9996668524256562,-8.006591796875,-0.055908203125,-8.0625,1,C,C,,0,0,76
mmlu/all/test/000952,post_defer,defer,1,0.005139611097568844,0.9948603889024311,0.9948603889024311,-5.265625,-1.609375,-6.875,0,D,C,,0,0,80
mmlu/all/test/000953,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,1,C,C,,0,0,28
mmlu/all/test/000954,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,C,A,,0,0,14
mmlu/all/test/000955,post_defer,defer,1,0.0017240937881377418,0.9982759062118622,0.9982759062118622,-6.361328125,-0.044921875,-6.40625,1,A,A,,0,0,11
mmlu/all/test/000956,post_defer,defer,1,0.012546066495815246,0.9874539335041848,0.9874539335041848,-4.36572265625,-0.04052734375,-4.40625,0,C,B,,0,0,13
mmlu/all/test/000957,post_defer,defer,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.291015625,-1.7890625,0,C,D,,0,0,20
mmlu/all/test/000958,post_defer,defer,1,0.05994891671249762,0.9400510832875024,0.9400510832875024,-2.75244140625,-0.07568359375,-2.828125,0,D,B,,0,0,11
mmlu/all/test/000959,post_self,self,1,0.010920817995099119,0.9890791820049009,0.9890791820049009,-4.506103515625,-0.025146484375,-4.53125,1,D,D,,0,0,22
mmlu/all/test/000960,post_self,self,1,0.0004933641492429625,0.999506635850757,0.999506635850757,-7.61376953125,-0.04248046875,-7.65625,1,C,C,,0,0,13
mmlu/all/test/000961,post_defer,defer,1,0.020586776522343607,0.9794132234776564,0.9794132234776564,-3.8623046875,-0.2314453125,-4.09375,1,D,D,,0,0,70
mmlu/all/test/000962,post_self,self,1,0.0001436975293906485,0.9998563024706093,0.9998563024706093,-8.84765625,-0.21484375,-9.0625,0,A,D,,0,0,33
mmlu/all/test/000963,post_defer,defer,1,0.037116908807759585,0.9628830911922404,0.9628830911922404,-3.255859375,-0.119140625,-3.375,1,C,C,,0,0,28
mmlu/all/test/000964,post_self,self,1,0.003551884549034502,0.9964481154509655,0.9964481154509655,-5.63671875,-0.05078125,-5.6875,1,D,D,,0,0,19
mmlu/all/test/000965,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.263671875,-1.515625,0,A,D,,0,0,12
mmlu/all/test/000966,post_defer,defer,1,0.008536061884183786,0.9914639381158162,0.9914639381158162,-4.7548828125,-0.1513671875,-4.90625,0,A,D,,0,0,9
mmlu/all/test/000967,post_defer,defer,1,0.0475141868764967,0.9524858131235033,0.9524858131235033,-2.998046875,-0.095703125,-3.09375,1,D,D,,0,0,20
mmlu/all/test/000968,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.279296875,-1.53125,0,C,A,,0,0,9
mmlu/all/test/000969,post_self,self,1,0.004629779672048732,0.9953702203279513,0.9953702203279513,-5.37060546875,-0.06689453125,-5.4375,1,A,A,,0,0,21
mmlu/all/test/000970,post_defer,defer,1,0.0017173837270334222,0.9982826162729665,0.9982826162729665,-6.365234375,-0.041015625,-6.40625,1,B,B,,0,0,19
mmlu/all/test/000971,post_defer,defer,1,0.6229182129267856,0.3770817870732144,0.3770817870732144,0.501953125,-0.984375,-0.482421875,1,C,C,,0,0,14
mmlu/all/test/000972,post_self,self,1,0.03736199460111398,0.962638005398886,0.962638005398886,-3.2490234375,-0.0791015625,-3.328125,1,A,A,,0,0,117
mmlu/all/test/000973,post_defer,defer,1,0.0031320222698882055,0.9968679777301118,0.9968679777301118,-5.762939453125,-0.049560546875,-5.8125,1,A,A,,0,0,22
mmlu/all/test/000974,post_defer,defer,1,0.08570927928078063,0.9142907207192194,0.9142907207192194,-2.3671875,-0.7734375,-3.140625,1,A,A,,0,0,29
mmlu/all/test/000975,post_self,self,1,3.7632103881950554e-06,0.9999962367896118,0.9999962367896118,-12.490234375,-0.134765625,-12.625,1,B,B,,0,0,18
mmlu/all/test/000976,post_defer,defer,1,0.05303428895624695,0.946965711043753,0.946965711043753,-2.88232421875,-0.11767578125,-3.0,0,D,B,,0,0,13
mmlu/all/test/000977,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,C,B,,0,0,29
mmlu/all/test/000978,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,B,D,,0,0,15
mmlu/all/test/000979,post_defer,defer,1,0.0027866434095227812,0.9972133565904773,0.9972133565904773,-5.880126953125,-0.026123046875,-5.90625,0,B,D,,0,0,16
mmlu/all/test/000980,post_self,self,1,0.018003466820346026,0.981996533179654,0.981996533179654,-3.9990234375,-0.0322265625,-4.03125,1,D,D,,0,0,22
mmlu/all/test/000981,post_defer,defer,1,0.1818436430556475,0.8181563569443525,0.8181563569443525,-1.50390625,-0.27734375,-1.78125,0,C,D,,0,0,65
mmlu/all/test/000982,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.70703125,-0.95703125,0,C,D,,0,0,58
mmlu/all/test/000983,post_self,self,1,3.4528821736321795e-05,0.9999654711782637,0.9999654711782637,-10.273681640625,-0.038818359375,-10.3125,1,D,D,,0,0,36
mmlu/all/test/000984,post_defer,defer,1,0.037326887344129464,0.9626731126558705,0.9626731126558705,-3.25,-0.578125,-3.828125,0,A,D,,0,0,21
mmlu/all/test/000985,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,0,C,B,,0,0,18
mmlu/all/test/000986,post_defer,defer,1,0.2697101295716962,0.7302898704283038,0.7302898704283038,-0.99609375,-0.33203125,-1.328125,1,A,A,,0,0,15
mmlu/all/test/000987,post_self,self,1,0.000123575439859238,0.9998764245601408,0.9998764245601408,-8.99853515625,-0.06396484375,-9.0625,1,D,D,,0,0,68
mmlu/all/test/000988,post_defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.1484375,-0.396484375,0,C,D,,0,0,15
mmlu/all/test/000989,post_self,self,1,2.2592208958306268e-06,0.9999977407791042,0.9999977407791042,-13.00048828125,-0.06201171875,-13.0625,1,A,A,,0,0,18
mmlu/all/test/000990,post_defer,defer,1,0.042245495663688466,0.9577545043363115,0.9577545043363115,-3.12109375,-0.86328125,-3.984375,0,B,D,,0,0,22
mmlu/all/test/000991,post_defer,defer,1,0.008614936940417883,0.9913850630595821,0.9913850630595821,-4.74560546875,-0.03564453125,-4.78125,1,D,D,,0,0,10
mmlu/all/test/000992,post_defer,defer,1,0.00022737741993132633,0.9997726225800687,0.9997726225800687,-8.388671875,-0.361328125,-8.75,1,C,C,,0,0,13
mmlu/all/test/000993,post_defer,defer,1,0.07578974771072466,0.9242102522892753,0.9242102522892753,-2.5009765625,-0.1083984375,-2.609375,0,B,C,,0,0,17
mmlu/all/test/000994,post_defer,defer,1,0.31997074490513444,0.6800292550948656,0.6800292550948656,-0.75390625,-0.40234375,-1.15625,0,C,B,,0,0,9
mmlu/all/test/000995,post_defer,defer,1,0.010964415949715001,0.989035584050285,0.989035584050285,-4.5020751953125,-0.0291748046875,-4.53125,1,D,D,,0,0,12
mmlu/all/test/000996,post_self,self,1,0.0004802972318863163,0.9995197027681136,0.9995197027681136,-7.640625,-2.359375,-10.0,1,A,A,,0,0,76
mmlu/all/test/000997,post_defer,defer,1,0.11858909657632803,0.881410903423672,0.881410903423672,-2.005859375,-0.212890625,-2.21875,0,A,C,,0,0,29
mmlu/all/test/000998,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,1,B,B,,0,0,13
mmlu/all/test/000999,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2216796875,-1.71875,1,A,A,,0,0,41
mmlu/all/test/001000,post_defer,defer,1,0.02595735719779685,0.9740426428022031,0.9740426428022031,-3.625,-0.265625,-3.890625,0,D,C,,0,0,14
mmlu/all/test/001001,post_defer,defer,1,0.29502676635499137,0.7049732336450086,0.7049732336450086,-0.87109375,-0.44921875,-1.3203125,1,C,C,,0,0,20
mmlu/all/test/001002,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.400390625,-1.1484375,0,D,C,,0,0,22
mmlu/all/test/001003,post_defer,defer,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.33203125,-1.3359375,0,D,B,,0,0,17
mmlu/all/test/001004,post_defer,defer,1,0.014063627043245474,0.9859363729567545,0.9859363729567545,-4.25,-1.96875,-6.21875,0,B,C,,0,0,71
mmlu/all/test/001005,post_defer,defer,1,0.05315703429593587,0.9468429657040641,0.9468429657040641,-2.8798828125,-0.2138671875,-3.09375,1,C,C,,0,0,76
mmlu/all/test/001006,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,B,D,,0,0,16
mmlu/all/test/001007,post_self,self,1,0.011021483756429576,0.9889785162435705,0.9889785162435705,-4.496826171875,-0.034423828125,-4.53125,1,A,A,,0,0,9
mmlu/all/test/001008,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.984375,-0.484375,0,B,A,,0,0,10
mmlu/all/test/001009,post_self,self,1,3.0898697588913956e-05,0.9999691013024111,0.9999691013024111,-10.384765625,-0.427734375,-10.8125,1,C,C,,0,0,119
mmlu/all/test/001010,post_defer,defer,1,0.6215409097858049,0.3784590902141951,0.3784590902141951,0.49609375,-1.1484375,-0.65234375,1,A,A,,0,0,14
mmlu/all/test/001011,post_defer,defer,1,0.5,0.5,0.5,0.0,-1.21875,-1.21875,0,B,D,,0,0,23
mmlu/all/test/001012,post_defer,defer,1,0.008577485413711986,0.991422514586288,0.991422514586288,-4.75,-1.40625,-6.15625,0,B,D,,0,0,69
mmlu/all/test/001013,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.70703125,-0.70703125,0,D,B,,0,0,37
mmlu/all/test/001014,post_self,self,1,0.000330152725097801,0.9996698472749022,0.9996698472749022,-8.015625,-0.921875,-8.9375,1,A,A,,0,0,57
mmlu/all/test/001015,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.3984375,-1.1484375,1,D,D,,0,0,23
mmlu/all/test/001016,post_self,self,1,0.014151914670085143,0.9858480853299149,0.9858480853299149,-4.24365234375,-0.03759765625,-4.28125,1,D,D,,0,0,38
mmlu/all/test/001017,post_defer,defer,1,0.037502741260873836,0.9624972587391262,0.9624972587391262,-3.2451171875,-0.0673828125,-3.3125,1,B,B,,0,0,37
mmlu/all/test/001018,post_defer,defer,1,0.07544843552886106,0.924551564471139,0.924551564471139,-2.505859375,-0.228515625,-2.734375,1,A,A,,0,0,43
mmlu/all/test/001019,post_defer,defer,1,0.0757213720753314,0.9242786279246686,0.9242786279246686,-2.501953125,-0.107421875,-2.609375,0,B,A,,0,0,13
mmlu/all/test/001020,post_defer,defer,1,0.24508501313237172,0.7549149868676283,0.7549149868676283,-1.125,-0.484375,-1.609375,0,B,A,,0,0,125
mmlu/all/test/001021,post_defer,defer,1,0.07602950899944858,0.9239704910005514,0.9239704910005514,-2.49755859375,-0.09619140625,-2.59375,1,D,D,,0,0,16
mmlu/all/test/001022,post_self,self,1,2.0555383805371243e-06,0.9999979444616195,0.9999979444616195,-13.094970703125,-0.030029296875,-13.125,1,C,C,,0,0,20
mmlu/all/test/001023,post_defer,defer,1,0.037414715001483835,0.9625852849985161,0.9625852849985161,-3.24755859375,-0.06494140625,-3.3125,1,D,D,,0,0,17
mmlu/all/test/001024,post_defer,defer,1,0.07602950899944858,0.9239704910005514,0.9239704910005514,-2.49755859375,-0.09619140625,-2.59375,1,D,D,,0,0,23
mmlu/all/test/001025,post_self,self,1,5.77192003016332e-06,0.9999942280799698,0.9999942280799698,-12.0625,-3.5625,-15.625,1,C,C,,0,0,55
