task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/001142,early_defer,defer,0.924142,0.075858,2.5,0.921922,0.078078,2.4688,0.924142,0.075858,2.5,0,1061,362,362
hendrycks_math/test/001143,post_self,self,0.189521,0.810479,-1.4531,0.005261,0.994739,-5.2422,0.005261,0.994739,-5.2422,1,105,56,56
hendrycks_math/test/001144,early_defer,defer,0.923039,0.076961,2.4844,0.853913,0.146087,1.7656,0.923039,0.076961,2.4844,0,824,315,315
hendrycks_math/test/001145,post_defer,defer,0.48438,0.51562,-0.0625,0.787931,0.212069,1.3125,0.787931,0.212069,1.3125,1,395,167,167
hendrycks_math/test/001146,post_self,self,0.062789,0.937211,-2.7031,0.017986,0.982014,-4.0,0.017986,0.982014,-4.0,1,761,227,227
hendrycks_math/test/001147,post_self,self,0.07477,0.92523,-2.5156,0.004792,0.995208,-5.3359,0.004792,0.995208,-5.3359,1,242,97,97
hendrycks_math/test/001148,early_defer,defer,0.51562,0.48438,0.0625,0.535098,0.464902,0.1406,0.51562,0.48438,0.0625,0,282,130,130
hendrycks_math/test/001149,early_defer,defer,0.888759,0.111241,2.0781,0.994247,0.005753,5.1523,0.888759,0.111241,2.0781,0,682,302,302
hendrycks_math/test/001150,early_defer,defer,0.622459,0.377541,0.5,0.863392,0.136608,1.8438,0.622459,0.377541,0.5,0,661,242,242
hendrycks_math/test/001151,post_defer,defer,0.138462,0.861538,-1.8281,0.859664,0.140336,1.8125,0.859664,0.140336,1.8125,0,476,161,161
hendrycks_math/test/001152,post_self,self,0.071591,0.928409,-2.5625,0.00461,0.99539,-5.375,0.00461,0.99539,-5.375,1,56,36,36
hendrycks_math/test/001153,early_defer,defer,0.935347,0.064653,2.6719,0.946597,0.053403,2.875,0.935347,0.064653,2.6719,0,5580,2049,2049
hendrycks_math/test/001154,early_defer,defer,0.622459,0.377541,0.5,0.581303,0.418697,0.3281,0.622459,0.377541,0.5,0,613,199,199
hendrycks_math/test/001155,post_defer,defer,0.140336,0.859664,-1.8125,0.679179,0.320821,0.75,0.679179,0.320821,0.75,0,623,272,272
hendrycks_math/test/001156,early_defer,defer,0.51562,0.48438,0.0625,0.003622,0.996378,-5.6172,0.51562,0.48438,0.0625,1,193,83,83
hendrycks_math/test/001157,early_defer,defer,0.665411,0.334589,0.6875,0.926304,0.073696,2.5312,0.665411,0.334589,0.6875,0,495,187,187
hendrycks_math/test/001158,early_defer,defer,0.875787,0.124213,1.9531,0.982288,0.017712,4.0156,0.875787,0.124213,1.9531,0,805,379,379
hendrycks_math/test/001159,early_defer,defer,0.562177,0.437823,0.25,0.063715,0.936285,-2.6875,0.562177,0.437823,0.25,1,316,132,132
hendrycks_math/test/001160,post_defer,defer,0.173288,0.826712,-1.5625,0.956309,0.043691,3.0859,0.956309,0.043691,3.0859,0,354,114,114
hendrycks_math/test/001161,early_defer,defer,0.872347,0.127653,1.9219,0.754915,0.245085,1.125,0.872347,0.127653,1.9219,0,671,276,276
hendrycks_math/test/001162,post_self,self,0.348645,0.651355,-0.625,0.05921,0.94079,-2.7656,0.05921,0.94079,-2.7656,1,382,126,126
hendrycks_math/test/001163,post_self,self,0.307358,0.692642,-0.8125,0.362969,0.637031,-0.5625,0.362969,0.637031,-0.5625,1,283,113,113
hendrycks_math/test/001164,early_defer,defer,0.743168,0.256832,1.0625,0.96862,0.03138,3.4297,0.743168,0.256832,1.0625,0,939,408,408
hendrycks_math/test/001165,post_self,self,0.026759,0.973241,-3.5938,0.000266,0.999734,-8.2305,0.000266,0.999734,-8.2305,1,129,61,61
hendrycks_math/test/001166,post_self,self,0.148047,0.851953,-1.75,0.044019,0.955981,-3.0781,0.044019,0.955981,-3.0781,0,337,167,167
hendrycks_math/test/001167,post_defer,defer,0.407333,0.592667,-0.375,0.949295,0.050705,2.9297,0.949295,0.050705,2.9297,0,313,93,93
hendrycks_math/test/001168,early_defer,defer,0.835484,0.164516,1.625,0.92523,0.07477,2.5156,0.835484,0.164516,1.625,0,554,211,211
hendrycks_math/test/001169,post_self,self,0.120853,0.879147,-1.9844,0.304042,0.695958,-0.8281,0.304042,0.695958,-0.8281,0,124,88,88
hendrycks_math/test/001170,early_defer,defer,0.90599,0.09401,2.2656,0.987664,0.012336,4.3828,0.90599,0.09401,2.2656,0,1379,451,451
hendrycks_math/test/001171,post_self,self,0.080357,0.919643,-2.4375,0.00381,0.99619,-5.5664,0.00381,0.99619,-5.5664,1,194,70,70
hendrycks_math/test/001172,post_defer,defer,0.377541,0.622459,-0.5,0.914901,0.085099,2.375,0.914901,0.085099,2.375,0,322,148,148
hendrycks_math/test/001173,early_defer,defer,0.76908,0.23092,1.2031,0.936285,0.063715,2.6875,0.76908,0.23092,1.2031,0,491,207,207
hendrycks_math/test/001174,post_self,self,0.072637,0.927363,-2.5469,0.000308,0.999692,-8.084,0.000308,0.999692,-8.084,1,95,47,47
hendrycks_math/test/001175,early_defer,defer,0.546738,0.453262,0.1875,0.422505,0.577495,-0.3125,0.546738,0.453262,0.1875,1,193,69,69
hendrycks_math/test/001176,post_self,self,0.131173,0.868827,-1.8906,0.002174,0.997826,-6.1289,0.002174,0.997826,-6.1289,1,193,73,73
hendrycks_math/test/001177,post_defer,defer,0.47658,0.52342,-0.0938,0.658418,0.341582,0.6562,0.658418,0.341582,0.6562,0,273,95,95
hendrycks_math/test/001178,post_defer,defer,0.362969,0.637031,-0.5625,0.592667,0.407333,0.375,0.592667,0.407333,0.375,0,307,160,160
hendrycks_math/test/001179,post_self,self,0.399812,0.600188,-0.4062,0.184768,0.815232,-1.4844,0.184768,0.815232,-1.4844,1,330,139,139
hendrycks_math/test/001180,post_self,self,0.109706,0.890294,-2.0938,0.025957,0.974043,-3.625,0.025957,0.974043,-3.625,1,180,82,82
hendrycks_math/test/001181,post_self,self,0.314051,0.685949,-0.7812,0.388618,0.611382,-0.4531,0.388618,0.611382,-0.4531,0,432,144,144
hendrycks_math/test/001182,post_self,self,0.228157,0.771843,-1.2188,0.056652,0.943348,-2.8125,0.056652,0.943348,-2.8125,0,203,69,69
hendrycks_math/test/001183,post_self,self,0.341582,0.658418,-0.6562,0.392337,0.607663,-0.4375,0.392337,0.607663,-0.4375,0,117,68,68
hendrycks_math/test/001184,early_defer,defer,0.577495,0.422505,0.3125,0.91611,0.08389,2.3906,0.577495,0.422505,0.3125,0,413,158,158
hendrycks_math/test/001185,post_self,self,0.334589,0.665411,-0.6875,0.414899,0.585101,-0.3438,0.414899,0.585101,-0.3438,0,584,161,161
hendrycks_math/test/001186,early_defer,defer,0.629775,0.370225,0.5312,0.256832,0.743168,-1.0625,0.629775,0.370225,0.5312,1,549,270,270
hendrycks_math/test/001187,post_self,self,0.030676,0.969324,-3.4531,0.002157,0.997843,-6.1367,0.002157,0.997843,-6.1367,1,218,64,64
hendrycks_math/test/001188,early_defer,defer,0.845942,0.154058,1.7031,0.996931,0.003069,5.7832,0.845942,0.154058,1.7031,0,1620,534,534
hendrycks_math/test/001189,post_self,self,0.191933,0.808067,-1.4375,0.127653,0.872347,-1.9219,0.127653,0.872347,-1.9219,1,256,61,61
hendrycks_math/test/001190,early_defer,defer,0.972831,0.027169,3.5781,0.988755,0.011245,4.4766,0.972831,0.027169,3.5781,0,734,231,231
hendrycks_math/test/001191,early_defer,defer,0.851953,0.148047,1.75,0.979668,0.020332,3.875,0.851953,0.148047,1.75,0,6907,2049,2049
hendrycks_math/test/001192,early_defer,defer,0.928409,0.071591,2.5625,0.930458,0.069542,2.5938,0.928409,0.071591,2.5625,0,681,175,175
hendrycks_math/test/001193,post_defer,defer,0.492188,0.507812,-0.0312,0.76908,0.23092,1.2031,0.76908,0.23092,1.2031,0,367,98,98
hendrycks_math/test/001194,early_defer,defer,0.798187,0.201813,1.375,0.92079,0.07921,2.4531,0.798187,0.201813,1.375,0,630,208,208
hendrycks_math/test/001195,early_defer,defer,0.947381,0.052619,2.8906,0.962953,0.037047,3.2578,0.947381,0.052619,2.8906,0,635,234,234
hendrycks_math/test/001196,early_defer,defer,0.766294,0.233706,1.1875,0.740174,0.259826,1.0469,0.766294,0.233706,1.1875,0,475,132,132
hendrycks_math/test/001197,post_defer,defer,0.48438,0.51562,-0.0625,0.92079,0.07921,2.4531,0.92079,0.07921,2.4531,0,1278,347,347
hendrycks_math/test/001198,post_self,self,0.362969,0.637031,-0.5625,0.187133,0.812867,-1.4688,0.187133,0.812867,-1.4688,1,217,120,120
hendrycks_math/test/001199,post_defer,defer,0.422505,0.577495,-0.3125,0.874077,0.125923,1.9375,0.874077,0.125923,1.9375,0,563,160,160
hendrycks_math/test/001200,early_defer,defer,0.83762,0.16238,1.6406,0.7773,0.2227,1.25,0.83762,0.16238,1.6406,0,413,117,117
hendrycks_math/test/001201,early_defer,defer,0.607663,0.392337,0.4375,0.272025,0.727975,-0.9844,0.607663,0.392337,0.4375,0,458,153,153
hendrycks_math/test/001202,early_defer,defer,0.937211,0.062789,2.7031,0.954984,0.045016,3.0547,0.937211,0.062789,2.7031,0,251,85,85
hendrycks_math/test/001203,early_defer,defer,0.903294,0.096706,2.2344,0.63341,0.36659,0.5469,0.903294,0.096706,2.2344,0,327,102,102
hendrycks_math/test/001204,early_defer,defer,0.817574,0.182426,1.5,0.851953,0.148047,1.75,0.817574,0.182426,1.5,0,267,83,83
hendrycks_math/test/001205,early_defer,defer,0.665411,0.334589,0.6875,0.934395,0.065605,2.6562,0.665411,0.334589,0.6875,0,839,291,291
hendrycks_math/test/001206,early_defer,defer,0.868827,0.131173,1.8906,0.897695,0.102305,2.1719,0.868827,0.131173,1.8906,0,549,157,157
hendrycks_math/test/001207,early_defer,defer,0.692642,0.307358,0.8125,0.851953,0.148047,1.75,0.692642,0.307358,0.8125,0,486,142,142
hendrycks_math/test/001208,post_self,self,0.307358,0.692642,-0.8125,0.182426,0.817574,-1.5,0.182426,0.817574,-1.5,0,164,94,94
hendrycks_math/test/001209,early_defer,defer,0.665411,0.334589,0.6875,0.880797,0.119203,2.0,0.665411,0.334589,0.6875,0,713,249,249
hendrycks_math/test/001210,early_defer,defer,0.953966,0.046034,3.0312,0.948917,0.051083,2.9219,0.953966,0.046034,3.0312,0,686,175,175
hendrycks_math/test/001211,post_defer,defer,0.422505,0.577495,-0.3125,0.746139,0.253861,1.0781,0.746139,0.253861,1.0781,0,270,82,82
hendrycks_math/test/001212,early_defer,defer,0.637031,0.362969,0.5625,0.754915,0.245085,1.125,0.637031,0.362969,0.5625,0,646,174,174
hendrycks_math/test/001213,early_defer,defer,0.907312,0.092688,2.2812,0.884039,0.115961,2.0312,0.907312,0.092688,2.2812,0,947,416,416
hendrycks_math/test/001214,post_self,self,0.148047,0.851953,-1.75,0.025371,0.974629,-3.6484,0.025371,0.974629,-3.6484,1,287,135,135
hendrycks_math/test/001215,early_defer,defer,0.743168,0.256832,1.0625,0.426322,0.573678,-0.2969,0.743168,0.256832,1.0625,0,227,75,75
hendrycks_math/test/001216,early_defer,defer,0.867036,0.132964,1.875,0.942082,0.057918,2.7891,0.867036,0.132964,1.875,0,846,288,288
hendrycks_math/test/001217,early_defer,defer,0.882428,0.117572,2.0156,0.785309,0.214691,1.2969,0.882428,0.117572,2.0156,0,508,129,129
hendrycks_math/test/001218,early_defer,defer,0.810479,0.189521,1.4531,0.596433,0.403567,0.3906,0.810479,0.189521,1.4531,0,419,138,138
hendrycks_math/test/001219,early_defer,defer,0.507812,0.492188,0.0312,0.843895,0.156105,1.6875,0.507812,0.492188,0.0312,0,911,272,272
hendrycks_math/test/001220,post_self,self,0.122523,0.877477,-1.9688,0.020489,0.979511,-3.8672,0.020489,0.979511,-3.8672,1,215,75,75
hendrycks_math/test/001221,post_defer,defer,0.334589,0.665411,-0.6875,0.692642,0.307358,0.8125,0.692642,0.307358,0.8125,0,445,142,142
hendrycks_math/test/001222,early_defer,defer,0.637031,0.362969,0.5625,0.640636,0.359364,0.5781,0.637031,0.362969,0.5625,0,615,190,190
hendrycks_math/test/001223,early_defer,defer,0.546738,0.453262,0.1875,0.997389,0.002611,5.9453,0.546738,0.453262,0.1875,0,903,258,258
hendrycks_math/test/001224,early_defer,defer,0.908618,0.091382,2.2969,0.882428,0.117572,2.0156,0.908618,0.091382,2.2969,0,509,120,120
hendrycks_math/test/001225,early_defer,defer,0.754915,0.245085,1.125,0.824462,0.175538,1.5469,0.754915,0.245085,1.125,0,387,119,119
hendrycks_math/test/001226,early_defer,defer,0.651355,0.348645,0.625,0.978875,0.021125,3.8359,0.651355,0.348645,0.625,0,829,210,210
hendrycks_math/test/001227,early_defer,defer,0.839734,0.160266,1.6562,0.907312,0.092688,2.2812,0.839734,0.160266,1.6562,0,292,76,76
hendrycks_math/test/001228,post_self,self,0.281406,0.718594,-0.9375,0.334589,0.665411,-0.6875,0.334589,0.665411,-0.6875,1,693,195,195
hendrycks_math/test/001229,early_defer,defer,0.92079,0.07921,2.4531,0.835484,0.164516,1.625,0.92079,0.07921,2.4531,1,161,55,55
hendrycks_math/test/001230,post_self,self,0.245085,0.754915,-1.125,0.146087,0.853913,-1.7656,0.146087,0.853913,-1.7656,0,288,96,96
hendrycks_math/test/001231,early_defer,defer,0.884039,0.115961,2.0312,0.923039,0.076961,2.4844,0.884039,0.115961,2.0312,0,372,176,176
hendrycks_math/test/001232,early_defer,defer,0.743168,0.256832,1.0625,0.870597,0.129403,1.9062,0.743168,0.256832,1.0625,0,687,231,231
hendrycks_math/test/001233,early_defer,defer,0.622459,0.377541,0.5,0.307358,0.692642,-0.8125,0.622459,0.377541,0.5,0,841,232,232
hendrycks_math/test/001234,early_defer,defer,0.531209,0.468791,0.125,0.422505,0.577495,-0.3125,0.531209,0.468791,0.125,0,117,46,46
hendrycks_math/test/001235,post_self,self,0.5,0.5,0.0,0.457137,0.542863,-0.1719,0.457137,0.542863,-0.1719,0,468,163,163
hendrycks_math/test/001236,early_defer,defer,0.882428,0.117572,2.0156,0.749087,0.250913,1.0938,0.882428,0.117572,2.0156,0,546,160,160
hendrycks_math/test/001237,early_defer,defer,0.718594,0.281406,0.9375,0.626124,0.373876,0.5156,0.718594,0.281406,0.9375,1,532,198,198
hendrycks_math/test/001238,early_defer,defer,0.939913,0.060087,2.75,0.962108,0.037892,3.2344,0.939913,0.060087,2.75,0,1039,266,266
hendrycks_math/test/001239,post_self,self,0.233706,0.766294,-1.1875,0.049959,0.950041,-2.9453,0.049959,0.950041,-2.9453,0,277,137,137
hendrycks_math/test/001240,early_defer,defer,0.867036,0.132964,1.875,0.880797,0.119203,2.0,0.867036,0.132964,1.875,0,487,145,145
hendrycks_math/test/001241,early_defer,defer,0.91848,0.08152,2.4219,0.903294,0.096706,2.2344,0.91848,0.08152,2.4219,0,348,81,81
hendrycks_math/test/001242,early_defer,defer,0.867036,0.132964,1.875,0.626124,0.373876,0.5156,0.867036,0.132964,1.875,0,451,159,159
hendrycks_math/test/001243,early_defer,defer,0.592667,0.407333,0.375,0.743168,0.256832,1.0625,0.592667,0.407333,0.375,0,732,319,319
hendrycks_math/test/001244,early_defer,defer,0.865224,0.134776,1.8594,0.893309,0.106691,2.125,0.865224,0.134776,1.8594,0,268,81,81
hendrycks_math/test/001245,early_defer,defer,0.977371,0.022629,3.7656,0.974043,0.025957,3.625,0.977371,0.022629,3.7656,0,3419,2047,2047
hendrycks_math/test/001246,early_defer,defer,0.817574,0.182426,1.5,0.851953,0.148047,1.75,0.817574,0.182426,1.5,0,551,146,146
hendrycks_math/test/001247,early_defer,defer,0.622459,0.377541,0.5,0.352202,0.647798,-0.6094,0.622459,0.377541,0.5,0,170,52,52
hendrycks_math/test/001248,early_defer,defer,0.943348,0.056652,2.8125,0.939913,0.060087,2.75,0.943348,0.056652,2.8125,0,3687,2048,2048
hendrycks_math/test/001249,post_defer,defer,0.430147,0.569853,-0.2812,0.607663,0.392337,0.4375,0.607663,0.392337,0.4375,0,173,72,72
hendrycks_math/test/001250,post_self,self,0.348645,0.651355,-0.625,0.242206,0.757794,-1.1406,0.242206,0.757794,-1.1406,0,377,157,157
hendrycks_math/test/001251,early_defer,defer,0.766294,0.233706,1.1875,0.905322,0.094678,2.2578,0.766294,0.233706,1.1875,0,827,401,401
hendrycks_math/test/001252,early_defer,defer,0.877477,0.122523,1.9688,0.91118,0.08882,2.3281,0.877477,0.122523,1.9688,0,472,139,139
hendrycks_math/test/001253,post_defer,defer,0.2227,0.7773,-1.25,0.699254,0.300746,0.8438,0.699254,0.300746,0.8438,0,308,121,121
hendrycks_math/test/001254,early_defer,defer,0.592667,0.407333,0.375,0.828939,0.171061,1.5781,0.592667,0.407333,0.375,0,242,86,86
hendrycks_math/test/001255,early_defer,defer,0.705785,0.294215,0.875,0.991844,0.008156,4.8008,0.705785,0.294215,0.875,0,246,89,89
hendrycks_math/test/001256,early_defer,defer,0.749087,0.250913,1.0938,0.607663,0.392337,0.4375,0.749087,0.250913,1.0938,0,471,128,128
hendrycks_math/test/001257,early_defer,defer,0.83762,0.16238,1.6406,0.851953,0.148047,1.75,0.83762,0.16238,1.6406,0,257,68,68
hendrycks_math/test/001258,early_defer,defer,0.651355,0.348645,0.625,0.754915,0.245085,1.125,0.651355,0.348645,0.625,1,311,99,99
hendrycks_math/test/001259,post_self,self,0.48438,0.51562,-0.0625,0.262842,0.737158,-1.0312,0.262842,0.737158,-1.0312,0,337,108,108
hendrycks_math/test/001260,early_defer,defer,0.901921,0.098079,2.2188,0.91611,0.08389,2.3906,0.901921,0.098079,2.2188,0,470,160,160
hendrycks_math/test/001261,early_defer,defer,0.705785,0.294215,0.875,0.468791,0.531209,-0.125,0.705785,0.294215,0.875,0,587,237,237
hendrycks_math/test/001262,post_defer,defer,0.453262,0.546738,-0.1875,0.637031,0.362969,0.5625,0.637031,0.362969,0.5625,1,335,89,89
hendrycks_math/test/001263,post_defer,defer,0.377541,0.622459,-0.5,0.976311,0.023689,3.7188,0.976311,0.023689,3.7188,0,1230,341,341
hendrycks_math/test/001264,early_defer,defer,0.923039,0.076961,2.4844,0.861538,0.138462,1.8281,0.923039,0.076961,2.4844,0,689,226,226
hendrycks_math/test/001265,post_self,self,0.182426,0.817574,-1.5,0.037327,0.962673,-3.25,0.037327,0.962673,-3.25,1,411,169,169
hendrycks_math/test/001266,early_defer,defer,0.771843,0.228157,1.2188,0.974043,0.025957,3.625,0.771843,0.228157,1.2188,0,3090,2048,2048
hendrycks_math/test/001267,early_defer,defer,0.83762,0.16238,1.6406,0.893309,0.106691,2.125,0.83762,0.16238,1.6406,0,381,162,162
hendrycks_math/test/001268,post_defer,defer,0.377541,0.622459,-0.5,0.757794,0.242206,1.1406,0.757794,0.242206,1.1406,0,144,44,44
hendrycks_math/test/001269,early_defer,defer,0.607663,0.392337,0.4375,0.91118,0.08882,2.3281,0.607663,0.392337,0.4375,0,757,245,245
hendrycks_math/test/001270,early_defer,defer,0.757794,0.242206,1.1406,0.867036,0.132964,1.875,0.757794,0.242206,1.1406,0,155,42,42
hendrycks_math/test/001271,early_defer,defer,0.861538,0.138462,1.8281,0.665411,0.334589,0.6875,0.861538,0.138462,1.8281,0,555,143,143
hendrycks_math/test/001272,post_defer,defer,0.348645,0.651355,-0.625,0.709019,0.290981,0.8906,0.709019,0.290981,0.8906,0,346,119,119
hendrycks_math/test/001273,post_self,self,0.150029,0.849971,-1.7344,0.026963,0.973037,-3.5859,0.026963,0.973037,-3.5859,1,383,101,101
hendrycks_math/test/001274,post_self,self,0.156105,0.843895,-1.6875,0.166675,0.833325,-1.6094,0.166675,0.833325,-1.6094,0,1066,311,311
hendrycks_math/test/001275,post_defer,defer,0.348645,0.651355,-0.625,0.692642,0.307358,0.8125,0.692642,0.307358,0.8125,1,414,116,116
hendrycks_math/test/001276,post_self,self,0.072637,0.927363,-2.5469,0.125923,0.874077,-1.9375,0.125923,0.874077,-1.9375,1,467,130,130
hendrycks_math/test/001277,early_defer,defer,0.51562,0.48438,0.0625,0.392337,0.607663,-0.4375,0.51562,0.48438,0.0625,0,378,132,132
hendrycks_math/test/001278,post_defer,defer,0.152032,0.847968,-1.7188,0.503906,0.496094,0.0156,0.503906,0.496094,0.0156,0,611,173,173
hendrycks_math/test/001279,early_defer,defer,0.731059,0.268941,1.0,0.622459,0.377541,0.5,0.731059,0.268941,1.0,0,352,105,105
hendrycks_math/test/001280,early_defer,defer,0.562177,0.437823,0.25,0.324235,0.675765,-0.7344,0.562177,0.437823,0.25,0,335,126,126
hendrycks_math/test/001281,early_defer,defer,0.930458,0.069542,2.5938,0.92523,0.07477,2.5156,0.930458,0.069542,2.5938,0,401,149,149
hendrycks_math/test/001282,post_self,self,0.245085,0.754915,-1.125,0.184768,0.815232,-1.4844,0.184768,0.815232,-1.4844,0,254,79,79
hendrycks_math/test/001283,post_self,self,0.164516,0.835484,-1.625,0.307358,0.692642,-0.8125,0.307358,0.692642,-0.8125,0,193,84,84
hendrycks_math/test/001284,early_defer,defer,0.97024,0.02976,3.4844,0.960952,0.039048,3.2031,0.97024,0.02976,3.4844,0,874,278,278
hendrycks_math/test/001285,early_defer,defer,0.607663,0.392337,0.4375,0.718594,0.281406,0.9375,0.607663,0.392337,0.4375,0,1006,343,343
hendrycks_math/test/001286,early_defer,defer,0.692642,0.307358,0.8125,0.896251,0.103749,2.1562,0.692642,0.307358,0.8125,0,560,168,168
hendrycks_math/test/001287,post_defer,defer,0.294215,0.705785,-0.875,0.629775,0.370225,0.5312,0.629775,0.370225,0.5312,1,693,204,204
hendrycks_math/test/001288,early_defer,defer,0.879147,0.120853,1.9844,0.843895,0.156105,1.6875,0.879147,0.120853,1.9844,0,409,146,146
hendrycks_math/test/001289,early_defer,defer,0.938124,0.061876,2.7188,0.951863,0.048137,2.9844,0.938124,0.061876,2.7188,0,382,95,95
hendrycks_math/test/001290,early_defer,defer,0.944177,0.055823,2.8281,0.951142,0.048858,2.9688,0.944177,0.055823,2.8281,0,346,106,106
hendrycks_math/test/001291,post_defer,defer,0.5,0.5,0.0,0.914901,0.085099,2.375,0.914901,0.085099,2.375,0,800,340,340
hendrycks_math/test/001292,early_defer,defer,0.731059,0.268941,1.0,0.833325,0.166675,1.6094,0.731059,0.268941,1.0,0,520,141,141
hendrycks_math/test/001293,early_defer,defer,0.607663,0.392337,0.4375,0.206894,0.793106,-1.3438,0.607663,0.392337,0.4375,0,804,314,314
