task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/001627,early_defer,defer,0.984575,0.015425,4.1562,0.928149,0.071851,2.5586,0.984575,0.015425,4.1562,1,1829,804,804
hendrycks_math/test/001628,post_defer,defer,0.48438,0.51562,-0.0625,0.780662,0.219338,1.2695,0.780662,0.219338,1.2695,1,1464,417,417
hendrycks_math/test/001629,early_defer,defer,0.989013,0.010987,4.5,0.972947,0.027053,3.5825,0.989013,0.010987,4.5,0,1562,448,448
hendrycks_math/test/001630,early_defer,defer,0.644225,0.355775,0.5938,0.966252,0.033748,3.3545,0.644225,0.355775,0.5938,0,2919,1106,1106
hendrycks_math/test/001631,early_defer,defer,0.977023,0.022977,3.75,0.960768,0.039232,3.1982,0.977023,0.022977,3.75,0,1951,718,718
hendrycks_math/test/001632,early_defer,defer,0.909907,0.090093,2.3125,0.969556,0.030444,3.4609,0.909907,0.090093,2.3125,0,3840,2049,2049
hendrycks_math/test/001633,post_self,self,0.144149,0.855851,-1.7812,0.374791,0.625209,-0.5117,0.374791,0.625209,-0.5117,0,1688,672,672
hendrycks_math/test/001634,early_defer,defer,0.531209,0.468791,0.125,0.375706,0.624294,-0.5078,0.531209,0.468791,0.125,1,1358,479,479
hendrycks_math/test/001635,post_self,self,0.047426,0.952574,-3.0,0.015747,0.984253,-4.1353,0.015747,0.984253,-4.1353,1,1012,296,296
hendrycks_math/test/001636,post_self,self,0.012432,0.987568,-4.375,0.001972,0.998028,-6.2266,0.001972,0.998028,-6.2266,1,1006,348,348
hendrycks_math/test/001637,early_defer,defer,0.936285,0.063715,2.6875,0.968381,0.031619,3.4219,0.936285,0.063715,2.6875,0,5946,2048,2048
hendrycks_math/test/001638,early_defer,defer,0.531209,0.468791,0.125,0.101056,0.898944,-2.1855,0.531209,0.468791,0.125,1,2202,767,767
hendrycks_math/test/001639,early_defer,defer,0.831143,0.168857,1.5938,0.885235,0.114765,2.043,0.831143,0.168857,1.5938,0,1494,509,509
hendrycks_math/test/001640,post_self,self,0.019124,0.980876,-3.9375,0.022457,0.977543,-3.7734,0.022457,0.977543,-3.7734,1,1311,371,371
hendrycks_math/test/001641,early_defer,defer,0.622459,0.377541,0.5,0.731826,0.268174,1.0039,0.622459,0.377541,0.5,0,2723,1157,1157
hendrycks_math/test/001642,post_defer,defer,0.327668,0.672332,-0.7188,0.739046,0.260954,1.041,0.739046,0.260954,1.041,0,2407,678,678
hendrycks_math/test/001643,post_self,self,0.008062,0.991938,-4.8125,0.001316,0.998684,-6.6318,0.001316,0.998684,-6.6318,1,1524,485,485
hendrycks_math/test/001644,early_defer,defer,0.909907,0.090093,2.3125,0.960175,0.039825,3.1826,0.909907,0.090093,2.3125,0,1877,584,584
hendrycks_math/test/001645,early_defer,defer,0.787931,0.212069,1.3125,0.926503,0.073497,2.5342,0.787931,0.212069,1.3125,0,1750,528,528
hendrycks_math/test/001646,early_defer,defer,0.986777,0.013223,4.3125,0.974988,0.025012,3.6631,0.986777,0.013223,4.3125,0,2017,719,719
hendrycks_math/test/001647,post_self,self,0.058346,0.941654,-2.7812,0.022414,0.977586,-3.7754,0.022414,0.977586,-3.7754,1,980,366,366
hendrycks_math/test/001648,early_defer,defer,0.622459,0.377541,0.5,0.987981,0.012019,4.4092,0.622459,0.377541,0.5,1,1646,718,718
hendrycks_math/test/001649,early_defer,defer,0.679179,0.320821,0.75,0.377541,0.622459,-0.5,0.679179,0.320821,0.75,1,1339,490,490
hendrycks_math/test/001650,post_self,self,0.430147,0.569853,-0.2812,0.380299,0.619701,-0.4883,0.380299,0.619701,-0.4883,0,1329,419,419
hendrycks_math/test/001651,post_self,self,0.026759,0.973241,-3.5938,0.004336,0.995664,-5.4365,0.004336,0.995664,-5.4365,1,646,296,296
hendrycks_math/test/001652,post_self,self,0.030215,0.969785,-3.4688,0.010813,0.989187,-4.5161,0.010813,0.989187,-4.5161,1,1071,323,323
hendrycks_math/test/001653,post_self,self,0.067547,0.932453,-2.625,0.017746,0.982254,-4.0137,0.017746,0.982254,-4.0137,0,998,252,252
hendrycks_math/test/001654,early_defer,defer,0.981453,0.018547,3.9688,0.983597,0.016403,4.0938,0.981453,0.018547,3.9688,0,1251,465,465
hendrycks_math/test/001655,early_defer,defer,0.531209,0.468791,0.125,0.163713,0.836287,-1.6309,0.531209,0.468791,0.125,0,1491,447,447
hendrycks_math/test/001656,post_self,self,0.004199,0.995801,-5.4688,0.000655,0.999345,-7.3308,0.000655,0.999345,-7.3308,1,892,239,239
hendrycks_math/test/001657,early_defer,defer,0.99478,0.00522,5.25,0.984964,0.015036,4.1821,0.99478,0.00522,5.25,0,1781,556,556
hendrycks_math/test/001658,early_defer,defer,0.847968,0.152032,1.7188,0.80038,0.19962,1.3887,0.847968,0.152032,1.7188,0,1278,356,356
hendrycks_math/test/001659,post_self,self,0.053403,0.946597,-2.875,0.005414,0.994586,-5.2134,0.005414,0.994586,-5.2134,1,1704,634,634
hendrycks_math/test/001660,early_defer,defer,0.990874,0.009126,4.6875,0.964389,0.035611,3.2988,0.990874,0.009126,4.6875,0,2882,1372,1372
hendrycks_math/test/001661,post_self,self,0.098079,0.901921,-2.2188,0.052716,0.947284,-2.8887,0.052716,0.947284,-2.8887,0,1061,422,422
hendrycks_math/test/001662,post_self,self,0.144149,0.855851,-1.7812,0.071851,0.928149,-2.5586,0.071851,0.928149,-2.5586,1,876,317,317
hendrycks_math/test/001663,early_defer,defer,0.909907,0.090093,2.3125,0.801315,0.198685,1.3945,0.909907,0.090093,2.3125,1,1534,650,650
hendrycks_math/test/001664,early_defer,defer,0.712232,0.287768,0.9062,0.806548,0.193452,1.4277,0.712232,0.287768,0.9062,1,2491,847,847
hendrycks_math/test/001665,early_defer,defer,0.985043,0.014957,4.1875,0.964001,0.035999,3.2876,0.985043,0.014957,4.1875,0,1782,532,532
hendrycks_math/test/001666,post_self,self,0.212069,0.787931,-1.3125,0.053403,0.946597,-2.875,0.053403,0.946597,-2.875,0,769,277,277
hendrycks_math/test/001667,early_defer,defer,0.985936,0.014064,4.25,0.966252,0.033748,3.3545,0.985936,0.014064,4.25,0,2391,620,620
hendrycks_math/test/001668,post_self,self,0.022286,0.977714,-3.7812,0.003477,0.996523,-5.658,0.003477,0.996523,-5.658,1,433,151,151
hendrycks_math/test/001669,early_defer,defer,0.562177,0.437823,0.25,0.960768,0.039232,3.1982,0.562177,0.437823,0.25,0,1317,424,424
hendrycks_math/test/001670,early_defer,defer,0.966914,0.033086,3.375,0.90599,0.09401,2.2656,0.966914,0.033086,3.375,0,1294,388,388
hendrycks_math/test/001671,early_defer,defer,0.884039,0.115961,2.0312,0.503906,0.496094,0.0156,0.884039,0.115961,2.0312,0,1772,804,804
hendrycks_math/test/001672,early_defer,defer,0.946597,0.053403,2.875,0.949153,0.050847,2.9268,0.946597,0.053403,2.875,0,2522,1143,1143
hendrycks_math/test/001673,early_defer,defer,0.803174,0.196826,1.4062,0.983077,0.016923,4.062,0.803174,0.196826,1.4062,0,1476,440,440
hendrycks_math/test/001674,early_defer,defer,0.843895,0.156105,1.6875,0.735642,0.264358,1.0234,0.843895,0.156105,1.6875,0,2655,1091,1091
hendrycks_math/test/001675,post_self,self,0.262842,0.737158,-1.0312,0.019842,0.980158,-3.8999,0.019842,0.980158,-3.8999,1,1732,728,728
hendrycks_math/test/001676,early_defer,defer,0.808067,0.191933,1.4375,0.840521,0.159479,1.6621,0.808067,0.191933,1.4375,0,2024,682,682
hendrycks_math/test/001677,early_defer,defer,0.672332,0.327668,0.7188,0.83762,0.16238,1.6406,0.672332,0.327668,0.7188,0,1970,658,658
hendrycks_math/test/001678,post_defer,defer,0.399812,0.600188,-0.4062,0.568895,0.431105,0.2773,0.568895,0.431105,0.2773,0,1580,622,622
hendrycks_math/test/001679,early_defer,defer,0.946597,0.053403,2.875,0.956022,0.043978,3.0791,0.946597,0.053403,2.875,0,1031,410,410
hendrycks_math/test/001680,early_defer,defer,0.943348,0.056652,2.8125,0.918187,0.081813,2.418,0.943348,0.056652,2.8125,0,2258,867,867
hendrycks_math/test/001681,early_defer,defer,0.985043,0.014957,4.1875,0.975992,0.024008,3.7051,0.985043,0.014957,4.1875,0,2274,899,899
hendrycks_math/test/001682,post_self,self,0.03622,0.96378,-3.2812,0.024215,0.975785,-3.6963,0.024215,0.975785,-3.6963,0,1117,362,362
hendrycks_math/test/001683,post_self,self,0.106691,0.893309,-2.125,0.015529,0.984471,-4.1494,0.015529,0.984471,-4.1494,1,1361,507,507
hendrycks_math/test/001684,post_self,self,0.040846,0.959154,-3.1562,0.002222,0.997778,-6.1069,0.002222,0.997778,-6.1069,1,892,366,366
hendrycks_math/test/001685,post_self,self,0.407333,0.592667,-0.375,0.272025,0.727975,-0.9844,0.272025,0.727975,-0.9844,1,972,333,333
hendrycks_math/test/001686,early_defer,defer,0.615088,0.384912,0.4688,0.853425,0.146575,1.7617,0.615088,0.384912,0.4688,0,2363,804,804
hendrycks_math/test/001687,early_defer,defer,0.990874,0.009126,4.6875,0.951369,0.048631,2.9736,0.990874,0.009126,4.6875,0,1657,461,461
hendrycks_math/test/001688,post_self,self,0.015425,0.984575,-4.1562,0.018055,0.981945,-3.9961,0.018055,0.981945,-3.9961,1,753,282,282
hendrycks_math/test/001689,early_defer,defer,0.771843,0.228157,1.2188,0.856573,0.143427,1.7871,0.771843,0.228157,1.2188,0,2905,1069,1069
hendrycks_math/test/001690,post_self,self,0.098079,0.901921,-2.2188,0.009071,0.990929,-4.6936,0.009071,0.990929,-4.6936,1,1015,310,310
hendrycks_math/test/001691,early_defer,defer,0.562177,0.437823,0.25,0.26971,0.73029,-0.9961,0.562177,0.437823,0.25,0,1391,461,461
hendrycks_math/test/001692,post_self,self,0.348645,0.651355,-0.625,0.247987,0.752013,-1.1094,0.247987,0.752013,-1.1094,1,1732,560,560
hendrycks_math/test/001693,early_defer,defer,0.867036,0.132964,1.875,0.718594,0.281406,0.9375,0.867036,0.132964,1.875,0,1687,487,487
hendrycks_math/test/001694,post_self,self,0.341582,0.658418,-0.6562,0.092196,0.907804,-2.2871,0.092196,0.907804,-2.2871,1,1133,406,406
hendrycks_math/test/001695,early_defer,defer,0.944995,0.055005,2.8438,0.987011,0.012989,4.3306,0.944995,0.055005,2.8438,0,1740,789,789
hendrycks_math/test/001696,early_defer,defer,0.771843,0.228157,1.2188,0.119408,0.880592,-1.998,0.771843,0.228157,1.2188,1,1687,614,614
hendrycks_math/test/001697,post_self,self,0.048858,0.951142,-2.9688,0.00299,0.99701,-5.8096,0.00299,0.99701,-5.8096,1,852,315,315
hendrycks_math/test/001698,early_defer,defer,0.712232,0.287768,0.9062,0.084795,0.915205,-2.3789,0.712232,0.287768,0.9062,1,1597,631,631
hendrycks_math/test/001699,early_defer,defer,0.855851,0.144149,1.7812,0.627951,0.372049,0.5234,0.855851,0.144149,1.7812,1,901,320,320
hendrycks_math/test/001700,post_self,self,0.039639,0.960361,-3.1875,0.017849,0.982151,-4.0078,0.017849,0.982151,-4.0078,1,1451,476,476
hendrycks_math/test/001701,post_self,self,0.109706,0.890294,-2.0938,0.005456,0.994544,-5.2056,0.005456,0.994544,-5.2056,1,844,323,323
hendrycks_math/test/001702,early_defer,defer,0.972415,0.027585,3.5625,0.927888,0.072112,2.5547,0.972415,0.027585,3.5625,0,2029,1021,1021
hendrycks_math/test/001703,early_defer,defer,0.953966,0.046034,3.0312,0.956877,0.043123,3.0996,0.953966,0.046034,3.0312,0,2304,722,722
hendrycks_math/test/001704,post_self,self,0.021615,0.978385,-3.8125,0.002645,0.997355,-5.9326,0.002645,0.997355,-5.9326,1,818,273,273
hendrycks_math/test/001705,early_defer,defer,0.909907,0.090093,2.3125,0.988602,0.011398,4.4629,0.909907,0.090093,2.3125,0,933,433,433
hendrycks_math/test/001706,post_self,self,0.008577,0.991423,-4.75,0.000498,0.999502,-7.6045,0.000498,0.999502,-7.6045,1,658,232,232
hendrycks_math/test/001707,early_defer,defer,0.974821,0.025179,3.6562,0.987166,0.012834,4.3428,0.974821,0.025179,3.6562,0,2512,756,756
hendrycks_math/test/001708,post_self,self,0.250913,0.749087,-1.0938,0.041891,0.958109,-3.1299,0.041891,0.958109,-3.1299,1,2054,858,858
hendrycks_math/test/001709,early_defer,defer,0.766294,0.233706,1.1875,0.733738,0.266262,1.0137,0.766294,0.233706,1.1875,0,1976,707,707
hendrycks_math/test/001710,post_self,self,0.2227,0.7773,-1.25,0.466846,0.533154,-0.1328,0.466846,0.533154,-0.1328,0,1401,487,487
hendrycks_math/test/001711,post_self,self,0.014504,0.985496,-4.2188,0.006609,0.993391,-5.0127,0.006609,0.993391,-5.0127,1,813,315,315
hendrycks_math/test/001712,post_self,self,0.015906,0.984094,-4.125,0.001215,0.998785,-6.7114,0.001215,0.998785,-6.7114,1,555,209,209
hendrycks_math/test/001713,early_defer,defer,0.955319,0.044681,3.0625,0.539954,0.460046,0.1602,0.955319,0.044681,3.0625,1,1238,402,402
hendrycks_math/test/001714,early_defer,defer,0.835484,0.164516,1.625,0.817866,0.182134,1.502,0.835484,0.164516,1.625,0,3103,1132,1132
hendrycks_math/test/001715,post_self,self,0.122523,0.877477,-1.9688,0.018221,0.981779,-3.9868,0.018221,0.981779,-3.9868,1,832,281,281
hendrycks_math/test/001716,early_defer,defer,0.685949,0.314051,0.7812,0.883638,0.116362,2.0273,0.685949,0.314051,0.7812,0,1605,401,401
hendrycks_math/test/001717,early_defer,defer,0.919643,0.080357,2.4375,0.993515,0.006485,5.0317,0.919643,0.080357,2.4375,0,2729,1240,1240
hendrycks_math/test/001718,early_defer,defer,0.932453,0.067547,2.625,0.990587,0.009413,4.6562,0.932453,0.067547,2.625,1,2264,757,757
hendrycks_math/test/001719,early_defer,defer,0.771843,0.228157,1.2188,0.501953,0.498047,0.0078,0.771843,0.228157,1.2188,0,1655,570,570
hendrycks_math/test/001720,early_defer,defer,0.880797,0.119203,2.0,0.981485,0.018515,3.9705,0.880797,0.119203,2.0,0,647,218,218
hendrycks_math/test/001721,early_defer,defer,0.992879,0.007121,4.9375,0.992031,0.007969,4.8242,0.992879,0.007121,4.9375,0,2437,892,892
hendrycks_math/test/001722,early_defer,defer,0.928409,0.071591,2.5625,0.99269,0.00731,4.9111,0.928409,0.071591,2.5625,0,1647,582,582
hendrycks_math/test/001723,post_self,self,0.087564,0.912436,-2.3438,0.00498,0.99502,-5.2974,0.00498,0.99502,-5.2974,0,1460,554,554
hendrycks_math/test/001724,early_defer,defer,0.843895,0.156105,1.6875,0.980205,0.019795,3.9023,0.843895,0.156105,1.6875,0,1144,356,356
hendrycks_math/test/001725,early_defer,defer,0.985043,0.014957,4.1875,0.99853,0.00147,6.5208,0.985043,0.014957,4.1875,0,1944,613,613
hendrycks_math/test/001726,early_defer,defer,0.996406,0.003594,5.625,0.990159,0.009841,4.6113,0.996406,0.003594,5.625,0,3022,1365,1365
hendrycks_math/test/001727,early_defer,defer,0.705785,0.294215,0.875,0.94366,0.05634,2.8184,0.705785,0.294215,0.875,0,4263,1771,1771
hendrycks_math/test/001728,early_defer,defer,0.782662,0.217338,1.2812,0.601125,0.398875,0.4102,0.782662,0.217338,1.2812,0,3097,1204,1204
hendrycks_math/test/001729,early_defer,defer,0.932453,0.067547,2.625,0.841044,0.158956,1.666,0.932453,0.067547,2.625,0,2081,806,806
hendrycks_math/test/001730,post_self,self,0.5,0.5,0.0,0.118385,0.881615,-2.0078,0.118385,0.881615,-2.0078,0,858,310,310
hendrycks_math/test/001731,post_self,self,0.009708,0.990292,-4.625,0.004399,0.995601,-5.4219,0.004399,0.995601,-5.4219,1,542,197,197
hendrycks_math/test/001732,post_self,self,0.377541,0.622459,-0.5,0.44071,0.55929,-0.2383,0.44071,0.55929,-0.2383,1,2037,700,700
hendrycks_math/test/001733,post_self,self,0.453262,0.546738,-0.1875,0.183301,0.816699,-1.4941,0.183301,0.816699,-1.4941,0,760,204,204
hendrycks_math/test/001734,post_self,self,0.109706,0.890294,-2.0938,0.005258,0.994742,-5.2427,0.005258,0.994742,-5.2427,1,936,326,326
hendrycks_math/test/001735,post_defer,defer,0.48438,0.51562,-0.0625,0.759225,0.240775,1.1484,0.759225,0.240775,1.1484,1,1062,338,338
hendrycks_math/test/001736,early_defer,defer,0.863392,0.136608,1.8438,0.985482,0.014518,4.2178,0.863392,0.136608,1.8438,0,3163,1180,1180
hendrycks_math/test/001737,post_defer,defer,0.201813,0.798187,-1.375,0.883437,0.116563,2.0254,0.883437,0.116563,2.0254,1,663,197,197
hendrycks_math/test/001738,early_defer,defer,0.665411,0.334589,0.6875,0.4436,0.5564,-0.2266,0.665411,0.334589,0.6875,0,1453,570,570
hendrycks_math/test/001739,post_self,self,0.044681,0.955319,-3.0625,0.00091,0.99909,-7.0007,0.00091,0.99909,-7.0007,1,745,261,261
hendrycks_math/test/001740,post_self,self,0.377541,0.622459,-0.5,0.355775,0.644225,-0.5938,0.355775,0.644225,-0.5938,1,618,272,272
hendrycks_math/test/001741,early_defer,defer,0.985043,0.014957,4.1875,0.961498,0.038502,3.2178,0.985043,0.014957,4.1875,0,1826,510,510
hendrycks_math/test/001742,post_self,self,0.090093,0.909907,-2.3125,0.002005,0.997995,-6.2102,0.002005,0.997995,-6.2102,1,736,230,230
hendrycks_math/test/001743,post_self,self,0.005555,0.994445,-5.1875,0.00041,0.99959,-7.7996,0.00041,0.99959,-7.7996,1,377,130,130
hendrycks_math/test/001744,early_defer,defer,0.978385,0.021615,3.8125,0.968381,0.031619,3.4219,0.978385,0.021615,3.8125,0,833,265,265
hendrycks_math/test/001745,post_self,self,0.018547,0.981453,-3.9688,0.001237,0.998763,-6.6936,0.001237,0.998763,-6.6936,1,679,244,244
hendrycks_math/test/001746,early_defer,defer,0.880797,0.119203,2.0,0.871912,0.128088,1.918,0.880797,0.119203,2.0,0,1429,495,495
hendrycks_math/test/001747,early_defer,defer,0.798187,0.201813,1.375,0.957596,0.042404,3.1172,0.798187,0.201813,1.375,0,928,366,366
hendrycks_math/test/001748,early_defer,defer,0.899121,0.100879,2.1875,0.756358,0.243642,1.1328,0.899121,0.100879,2.1875,0,1061,293,293
hendrycks_math/test/001749,post_self,self,0.080357,0.919643,-2.4375,0.011603,0.988397,-4.4448,0.011603,0.988397,-4.4448,1,792,370,370
hendrycks_math/test/001750,post_self,self,0.073696,0.926304,-2.5312,0.450359,0.549641,-0.1992,0.450359,0.549641,-0.1992,0,1140,454,454
hendrycks_math/test/001751,post_self,self,0.082697,0.917303,-2.4062,0.007588,0.992412,-4.8735,0.007588,0.992412,-4.8735,1,688,259,259
hendrycks_math/test/001752,post_defer,defer,0.010014,0.989986,-4.5938,0.777638,0.222362,1.252,0.777638,0.222362,1.252,0,767,265,265
hendrycks_math/test/001753,post_self,self,0.0341,0.9659,-3.3438,0.084568,0.915432,-2.3818,0.084568,0.915432,-2.3818,1,877,229,229
hendrycks_math/test/001754,early_defer,defer,0.826712,0.173288,1.5625,0.350421,0.649579,-0.6172,0.826712,0.173288,1.5625,1,1454,605,605
hendrycks_math/test/001755,post_self,self,0.320821,0.679179,-0.75,0.089296,0.910704,-2.3223,0.089296,0.910704,-2.3223,0,1225,462,462
hendrycks_math/test/001756,post_self,self,0.119203,0.880797,-2.0,0.04439,0.95561,-3.0693,0.04439,0.95561,-3.0693,0,797,218,218
hendrycks_math/test/001757,post_self,self,0.245085,0.754915,-1.125,0.024307,0.975693,-3.6924,0.024307,0.975693,-3.6924,1,696,197,197
hendrycks_math/test/001758,post_self,self,0.008316,0.991684,-4.7812,0.002779,0.997221,-5.8828,0.002779,0.997221,-5.8828,1,727,266,266
hendrycks_math/test/001759,early_defer,defer,0.936285,0.063715,2.6875,0.710227,0.289773,0.8965,0.936285,0.063715,2.6875,1,1382,389,389
hendrycks_math/test/001760,post_self,self,0.075858,0.924142,-2.5,0.006944,0.993056,-4.9629,0.006944,0.993056,-4.9629,1,930,255,255
hendrycks_math/test/001761,post_self,self,0.239349,0.760651,-1.1562,0.096195,0.903805,-2.2402,0.096195,0.903805,-2.2402,0,1580,456,456
hendrycks_math/test/001762,post_self,self,0.334589,0.665411,-0.6875,0.107063,0.892937,-2.1211,0.107063,0.892937,-2.1211,1,640,223,223
hendrycks_math/test/001763,early_defer,defer,0.72487,0.27513,0.9688,0.202443,0.797557,-1.3711,0.72487,0.27513,0.9688,1,2172,844,844
hendrycks_math/test/001764,early_defer,defer,0.808067,0.191933,1.4375,0.474631,0.525369,-0.1016,0.808067,0.191933,1.4375,0,1201,324,324
hendrycks_math/test/001765,post_self,self,0.164516,0.835484,-1.625,0.025675,0.974325,-3.6362,0.025675,0.974325,-3.6362,1,1142,394,394
hendrycks_math/test/001766,early_defer,defer,0.973241,0.026759,3.5938,0.917967,0.082033,2.415,0.973241,0.026759,3.5938,0,2403,884,884
hendrycks_math/test/001767,post_self,self,0.012432,0.987568,-4.375,0.000881,0.999119,-7.0339,0.000881,0.999119,-7.0339,1,846,320,320
hendrycks_math/test/001768,early_defer,defer,0.936285,0.063715,2.6875,0.936865,0.063135,2.6973,0.936285,0.063715,2.6875,0,2106,550,550
hendrycks_math/test/001769,early_defer,defer,0.936285,0.063715,2.6875,0.980543,0.019457,3.9199,0.936285,0.063715,2.6875,0,2129,733,733
hendrycks_math/test/001770,early_defer,defer,0.658418,0.341582,0.6562,0.106691,0.893309,-2.125,0.658418,0.341582,0.6562,0,1207,451,451
hendrycks_math/test/001771,post_self,self,0.025957,0.974043,-3.625,0.004017,0.995983,-5.5132,0.004017,0.995983,-5.5132,1,660,220,220
hendrycks_math/test/001772,post_self,self,0.152032,0.847968,-1.7188,0.002939,0.997061,-5.8267,0.002939,0.997061,-5.8267,1,824,321,321
hendrycks_math/test/001773,post_self,self,0.160266,0.839734,-1.6562,0.118385,0.881615,-2.0078,0.118385,0.881615,-2.0078,1,962,275,275
hendrycks_math/test/001774,early_defer,defer,0.877477,0.122523,1.9688,0.885037,0.114963,2.041,0.877477,0.122523,1.9688,0,1723,569,569
hendrycks_math/test/001775,post_self,self,0.008062,0.991938,-4.8125,0.001028,0.998972,-6.8789,0.001028,0.998972,-6.8789,1,1049,347,347
hendrycks_math/test/001776,early_defer,defer,0.985936,0.014064,4.25,0.983239,0.016761,4.0718,0.985936,0.014064,4.25,0,1392,364,364
