task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/002596,post_self,self,0.437823,0.562177,-0.25,0.000404,0.999596,-7.8125,0.000404,0.999596,-7.8125,C,C,1,791,201,201
mmlu/all/test/002597,early_defer,defer,0.7773,0.2227,1.25,0.987759,0.012241,4.3906,0.7773,0.2227,1.25,,D,0,383,83,83
mmlu/all/test/002598,early_defer,defer,0.7773,0.2227,1.25,0.980129,0.019871,3.8984,0.7773,0.2227,1.25,,C,0,407,83,83
mmlu/all/test/002599,post_self,self,0.182426,0.817574,-1.5,0.000911,0.999089,-7.0,0.000911,0.999089,-7.0,B,C,0,975,382,382
mmlu/all/test/002600,early_defer,defer,0.562177,0.437823,0.25,0.000296,0.999704,-8.125,0.562177,0.437823,0.25,B,A,0,405,85,85
mmlu/all/test/002601,early_defer,defer,0.705785,0.294215,0.875,0.986044,0.013956,4.2578,0.705785,0.294215,0.875,,B,0,545,105,105
mmlu/all/test/002602,early_defer,defer,0.651355,0.348645,0.625,0.962673,0.037327,3.25,0.651355,0.348645,0.625,C,C,1,1180,335,335
mmlu/all/test/002603,post_defer,defer,0.348645,0.651355,-0.625,0.798187,0.201813,1.375,0.798187,0.201813,1.375,C,D,0,1089,239,239
mmlu/all/test/002604,early_defer,defer,0.692642,0.307358,0.8125,0.977371,0.022629,3.7656,0.692642,0.307358,0.8125,,D,0,353,73,73
mmlu/all/test/002605,early_defer,defer,0.754915,0.245085,1.125,0.990874,0.009126,4.6875,0.754915,0.245085,1.125,D,D,1,1165,236,236
mmlu/all/test/002606,early_defer,defer,0.651355,0.348645,0.625,0.001325,0.998675,-6.625,0.651355,0.348645,0.625,B,B,1,995,237,237
mmlu/all/test/002607,early_defer,defer,0.622459,0.377541,0.5,0.914901,0.085099,2.375,0.622459,0.377541,0.5,C,D,0,1317,382,382
mmlu/all/test/002608,early_defer,defer,0.817574,0.182426,1.5,0.991423,0.008577,4.75,0.817574,0.182426,1.5,,C,0,442,90,90
mmlu/all/test/002609,early_defer,defer,0.651355,0.348645,0.625,0.001099,0.998901,-6.8125,0.651355,0.348645,0.625,B,B,1,439,98,98
mmlu/all/test/002610,early_defer,defer,0.7773,0.2227,1.25,0.986363,0.013637,4.2812,0.7773,0.2227,1.25,,A,0,450,93,93
mmlu/all/test/002611,early_defer,defer,0.867036,0.132964,1.875,0.99482,0.00518,5.2578,0.867036,0.132964,1.875,,C,0,373,71,71
mmlu/all/test/002612,early_defer,defer,0.651355,0.348645,0.625,0.754915,0.245085,1.125,0.651355,0.348645,0.625,D,A,0,791,164,164
mmlu/all/test/002613,early_defer,defer,0.7773,0.2227,1.25,0.053403,0.946597,-2.875,0.7773,0.2227,1.25,D,C,0,1139,237,237
mmlu/all/test/002614,post_defer,defer,0.148047,0.851953,-1.75,0.651355,0.348645,0.625,0.651355,0.348645,0.625,B,C,0,374,89,89
mmlu/all/test/002615,early_defer,defer,0.651355,0.348645,0.625,0.006693,0.993307,-5.0,0.651355,0.348645,0.625,B,A,0,1114,254,254
mmlu/all/test/002616,early_defer,defer,0.651355,0.348645,0.625,0.971564,0.028436,3.5312,0.651355,0.348645,0.625,A,B,0,806,175,175
mmlu/all/test/002617,early_defer,defer,0.562177,0.437823,0.25,0.989182,0.010818,4.5156,0.562177,0.437823,0.25,,C,0,367,83,83
mmlu/all/test/002618,early_defer,defer,0.743168,0.256832,1.0625,0.986151,0.013849,4.2656,0.743168,0.256832,1.0625,,B,0,343,72,72
mmlu/all/test/002619,early_defer,defer,0.679179,0.320821,0.75,0.033086,0.966914,-3.375,0.679179,0.320821,0.75,B,B,1,393,84,84
mmlu/all/test/002620,early_defer,defer,0.893309,0.106691,2.125,0.990874,0.009126,4.6875,0.893309,0.106691,2.125,C,B,0,2187,394,394
mmlu/all/test/002621,early_defer,defer,0.835484,0.164516,1.625,0.989672,0.010328,4.5625,0.835484,0.164516,1.625,C,B,0,809,192,192
mmlu/all/test/002622,early_defer,defer,0.705785,0.294215,0.875,0.164516,0.835484,-1.625,0.705785,0.294215,0.875,C,D,0,268,65,65
mmlu/all/test/002623,early_defer,defer,0.754915,0.245085,1.125,0.974821,0.025179,3.6562,0.754915,0.245085,1.125,,A,0,341,71,71
mmlu/all/test/002624,early_defer,defer,0.607663,0.392337,0.4375,0.989265,0.010735,4.5234,0.607663,0.392337,0.4375,,B,0,333,70,70
mmlu/all/test/002625,early_defer,defer,0.7773,0.2227,1.25,0.984575,0.015425,4.1562,0.7773,0.2227,1.25,,D,0,316,64,64
mmlu/all/test/002626,early_defer,defer,0.622459,0.377541,0.5,0.042088,0.957912,-3.125,0.622459,0.377541,0.5,B,D,0,1163,234,234
mmlu/all/test/002627,post_self,self,0.5,0.5,0.0,0.002323,0.997677,-6.0625,0.002323,0.997677,-6.0625,C,C,1,1155,234,234
mmlu/all/test/002628,post_self,self,0.148047,0.851953,-1.75,0.000149,0.999851,-8.8125,0.000149,0.999851,-8.8125,B,B,1,422,149,149
mmlu/all/test/002629,post_self,self,0.268941,0.731059,-1.0,0.002801,0.997199,-5.875,0.002801,0.997199,-5.875,C,C,1,517,111,111
mmlu/all/test/002630,post_self,self,0.320821,0.679179,-0.75,0.00014,0.99986,-8.875,0.00014,0.99986,-8.875,A,A,1,710,257,257
mmlu/all/test/002631,early_defer,defer,0.679179,0.320821,0.75,0.987759,0.012241,4.3906,0.679179,0.320821,0.75,,B,0,466,98,98
mmlu/all/test/002632,early_defer,defer,0.592667,0.407333,0.375,0.991748,0.008252,4.7891,0.592667,0.407333,0.375,,C,0,453,93,93
mmlu/all/test/002633,early_defer,defer,0.835484,0.164516,1.625,0.835484,0.164516,1.625,0.835484,0.164516,1.625,B,B,1,1178,231,231
mmlu/all/test/002634,early_defer,defer,0.705785,0.294215,0.875,0.970688,0.029312,3.5,0.705785,0.294215,0.875,C,C,1,410,86,86
mmlu/all/test/002635,early_defer,defer,0.754915,0.245085,1.125,0.994739,0.005261,5.2422,0.754915,0.245085,1.125,,A,0,400,77,77
mmlu/all/test/002636,early_defer,defer,0.817574,0.182426,1.5,0.987853,0.012147,4.3984,0.817574,0.182426,1.5,,B,0,250,53,53
mmlu/all/test/002637,early_defer,defer,0.731059,0.268941,1.0,0.982014,0.017986,4.0,0.731059,0.268941,1.0,,C,0,413,76,76
mmlu/all/test/002638,early_defer,defer,0.665411,0.334589,0.6875,0.986468,0.013532,4.2891,0.665411,0.334589,0.6875,,B,0,407,91,91
mmlu/all/test/002639,early_defer,defer,0.705785,0.294215,0.875,0.987759,0.012241,4.3906,0.705785,0.294215,0.875,,B,0,446,95,95
mmlu/all/test/002640,early_defer,defer,0.731059,0.268941,1.0,0.981875,0.018125,3.9922,0.731059,0.268941,1.0,,A,0,268,54,54
mmlu/all/test/002641,post_defer,defer,0.119203,0.880797,-2.0,0.705785,0.294215,0.875,0.705785,0.294215,0.875,B,B,1,300,64,64
mmlu/all/test/002642,early_defer,defer,0.7773,0.2227,1.25,0.437823,0.562177,-0.25,0.7773,0.2227,1.25,C,C,1,589,111,111
mmlu/all/test/002643,early_defer,defer,0.531209,0.468791,0.125,0.982288,0.017712,4.0156,0.531209,0.468791,0.125,,C,0,307,56,56
mmlu/all/test/002644,early_defer,defer,0.592667,0.407333,0.375,0.980581,0.019419,3.9219,0.592667,0.407333,0.375,,B,0,343,68,68
mmlu/all/test/002645,early_defer,defer,0.754915,0.245085,1.125,0.987853,0.012147,4.3984,0.754915,0.245085,1.125,,C,0,316,66,66
mmlu/all/test/002646,early_defer,defer,0.731059,0.268941,1.0,0.994043,0.005957,5.1172,0.731059,0.268941,1.0,,A,0,344,65,65
mmlu/all/test/002647,early_defer,defer,0.651355,0.348645,0.625,0.294215,0.705785,-0.875,0.651355,0.348645,0.625,D,C,0,1296,281,281
mmlu/all/test/002648,post_defer,defer,0.468791,0.531209,-0.125,0.995898,0.004102,5.4922,0.995898,0.004102,5.4922,,B,0,389,78,78
mmlu/all/test/002649,early_defer,defer,0.622459,0.377541,0.5,0.99539,0.00461,5.375,0.622459,0.377541,0.5,D,C,0,1098,202,202
mmlu/all/test/002650,post_self,self,0.106691,0.893309,-2.125,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,C,C,1,1084,249,249
mmlu/all/test/002651,post_defer,defer,0.437823,0.562177,-0.25,0.562177,0.437823,0.25,0.562177,0.437823,0.25,A,A,1,366,84,84
mmlu/all/test/002652,post_self,self,0.320821,0.679179,-0.75,0.095349,0.904651,-2.25,0.095349,0.904651,-2.25,B,B,1,245,61,61
mmlu/all/test/002653,early_defer,defer,0.874077,0.125923,1.9375,0.025957,0.974043,-3.625,0.874077,0.125923,1.9375,A,A,1,964,180,180
mmlu/all/test/002654,early_defer,defer,0.843895,0.156105,1.6875,0.867036,0.132964,1.875,0.843895,0.156105,1.6875,B,B,1,1268,301,301
mmlu/all/test/002655,early_defer,defer,0.651355,0.348645,0.625,0.948728,0.051272,2.918,0.651355,0.348645,0.625,,C,0,395,69,69
mmlu/all/test/002656,early_defer,defer,0.651355,0.348645,0.625,0.997199,0.002801,5.875,0.651355,0.348645,0.625,,C,0,591,117,117
mmlu/all/test/002657,post_self,self,0.437823,0.562177,-0.25,0.025957,0.974043,-3.625,0.025957,0.974043,-3.625,A,C,0,1070,266,266
mmlu/all/test/002658,early_defer,defer,0.867036,0.132964,1.875,0.904651,0.095349,2.25,0.867036,0.132964,1.875,A,B,0,876,177,177
mmlu/all/test/002659,early_defer,defer,0.622459,0.377541,0.5,0.005555,0.994445,-5.1875,0.622459,0.377541,0.5,B,D,0,369,97,97
mmlu/all/test/002660,post_self,self,0.2227,0.7773,-1.25,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,A,A,1,664,131,131
mmlu/all/test/002661,early_defer,defer,0.622459,0.377541,0.5,0.967287,0.032713,3.3867,0.622459,0.377541,0.5,,D,0,298,54,54
mmlu/all/test/002662,post_self,self,0.5,0.5,0.0,0.007121,0.992879,-4.9375,0.007121,0.992879,-4.9375,C,B,0,667,134,134
mmlu/all/test/002663,early_defer,defer,0.577495,0.422505,0.3125,0.000626,0.999374,-7.375,0.577495,0.422505,0.3125,B,B,1,361,80,80
mmlu/all/test/002664,early_defer,defer,0.592667,0.407333,0.375,0.001032,0.998968,-6.875,0.592667,0.407333,0.375,B,B,1,558,137,137
mmlu/all/test/002665,post_self,self,0.014064,0.985936,-4.25,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,D,D,1,976,182,182
mmlu/all/test/002666,post_self,self,0.5,0.5,0.0,0.014957,0.985043,-4.1875,0.014957,0.985043,-4.1875,D,D,1,1175,222,222
mmlu/all/test/002667,early_defer,defer,0.622459,0.377541,0.5,0.019124,0.980876,-3.9375,0.622459,0.377541,0.5,C,C,1,407,91,91
mmlu/all/test/002668,early_defer,defer,0.731059,0.268941,1.0,0.245085,0.754915,-1.125,0.731059,0.268941,1.0,B,D,0,378,66,66
mmlu/all/test/002669,post_self,self,0.006488,0.993512,-5.0312,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,A,A,1,1244,228,228
mmlu/all/test/002670,early_defer,defer,0.904651,0.095349,2.25,0.893309,0.106691,2.125,0.904651,0.095349,2.25,B,A,0,1827,381,381
mmlu/all/test/002671,post_self,self,0.001701,0.998299,-6.375,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,C,C,1,1475,311,311
mmlu/all/test/002672,post_self,self,0.007577,0.992423,-4.875,0.000278,0.999722,-8.1875,0.000278,0.999722,-8.1875,A,A,1,1169,249,249
mmlu/all/test/002673,post_self,self,0.377541,0.622459,-0.5,0.000158,0.999842,-8.75,0.000158,0.999842,-8.75,C,C,1,926,186,186
mmlu/all/test/002674,early_defer,defer,0.592667,0.407333,0.375,0.00141,0.99859,-6.5625,0.592667,0.407333,0.375,C,C,1,1239,247,247
mmlu/all/test/002675,post_self,self,0.003173,0.996827,-5.75,2.9e-05,0.999971,-10.4375,2.9e-05,0.999971,-10.4375,B,B,1,1504,316,316
mmlu/all/test/002676,post_self,self,0.182426,0.817574,-1.5,0.00071,0.99929,-7.25,0.00071,0.99929,-7.25,B,B,1,911,176,176
mmlu/all/test/002677,post_self,self,0.019719,0.980281,-3.9062,8e-05,0.99992,-9.4375,8e-05,0.99992,-9.4375,A,A,1,1765,342,342
mmlu/all/test/002678,early_defer,defer,0.835484,0.164516,1.625,0.982014,0.017986,4.0,0.835484,0.164516,1.625,C,C,1,1187,276,276
mmlu/all/test/002679,post_self,self,0.015906,0.984094,-4.125,0.00014,0.99986,-8.875,0.00014,0.99986,-8.875,C,C,1,1247,248,248
mmlu/all/test/002680,post_self,self,0.119203,0.880797,-2.0,2.8e-05,0.999972,-10.5,2.8e-05,0.999972,-10.5,B,B,1,1750,327,327
mmlu/all/test/002681,early_defer,defer,0.531209,0.468791,0.125,0.000296,0.999704,-8.125,0.531209,0.468791,0.125,D,D,1,1260,253,253
mmlu/all/test/002682,early_defer,defer,0.867036,0.132964,1.875,0.377541,0.622459,-0.5,0.867036,0.132964,1.875,D,D,1,730,167,167
mmlu/all/test/002683,post_self,self,0.020964,0.979036,-3.8438,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,D,D,1,1456,302,302
mmlu/all/test/002684,post_self,self,0.061876,0.938124,-2.7188,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,B,B,1,1495,271,271
mmlu/all/test/002685,early_defer,defer,0.731059,0.268941,1.0,0.000553,0.999447,-7.5,0.731059,0.268941,1.0,A,C,0,1057,234,234
mmlu/all/test/002686,post_defer,defer,0.010653,0.989347,-4.5312,0.990874,0.009126,4.6875,0.990874,0.009126,4.6875,D,B,0,876,194,194
mmlu/all/test/002687,post_self,self,0.067547,0.932453,-2.625,5.1e-05,0.999949,-9.875,5.1e-05,0.999949,-9.875,B,B,1,1647,362,362
mmlu/all/test/002688,post_self,self,0.00094,0.99906,-6.9688,7e-06,0.999993,-11.8125,7e-06,0.999993,-11.8125,C,C,1,1278,265,265
mmlu/all/test/002689,post_self,self,0.119203,0.880797,-2.0,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,D,D,1,1377,269,269
mmlu/all/test/002690,post_self,self,0.148047,0.851953,-1.75,0.001598,0.998402,-6.4375,0.001598,0.998402,-6.4375,C,C,1,852,193,193
mmlu/all/test/002691,post_defer,defer,0.294215,0.705785,-0.875,0.996517,0.003483,5.6562,0.996517,0.003483,5.6562,D,A,0,1770,355,355
mmlu/all/test/002692,post_self,self,0.001988,0.998012,-6.2188,4e-06,0.999996,-12.5,4e-06,0.999996,-12.5,B,B,1,1080,236,236
mmlu/all/test/002693,post_self,self,0.2227,0.7773,-1.25,0.002981,0.997019,-5.8125,0.002981,0.997019,-5.8125,B,B,1,775,176,176
mmlu/all/test/002694,post_defer,defer,0.023689,0.976311,-3.7188,0.999846,0.000154,8.7812,0.999846,0.000154,8.7812,D,C,0,1076,226,226
mmlu/all/test/002695,post_self,self,0.003377,0.996623,-5.6875,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,B,B,1,866,188,188
mmlu/all/test/002696,post_defer,defer,0.5,0.5,0.0,0.980281,0.019719,3.9062,0.980281,0.019719,3.9062,C,C,1,978,219,219
mmlu/all/test/002697,post_self,self,0.067547,0.932453,-2.625,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,C,C,1,1334,255,255
mmlu/all/test/002698,post_self,self,0.003483,0.996517,-5.6562,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,C,C,1,668,169,169
mmlu/all/test/002699,post_self,self,0.268941,0.731059,-1.0,0.000607,0.999393,-7.4062,0.000607,0.999393,-7.4062,D,D,1,1170,261,261
mmlu/all/test/002700,post_self,self,0.003173,0.996827,-5.75,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,B,B,1,1080,229,229
mmlu/all/test/002701,post_self,self,0.407333,0.592667,-0.375,0.268941,0.731059,-1.0,0.268941,0.731059,-1.0,C,C,1,1108,270,270
mmlu/all/test/002702,post_self,self,0.038466,0.961534,-3.2188,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,C,1,1469,281,281
mmlu/all/test/002703,post_self,self,0.164516,0.835484,-1.625,0.000217,0.999783,-8.4375,0.000217,0.999783,-8.4375,D,D,1,1088,207,207
mmlu/all/test/002704,post_self,self,0.164516,0.835484,-1.625,0.000335,0.999665,-8.0,0.000335,0.999665,-8.0,C,C,1,643,204,204
mmlu/all/test/002705,early_defer,defer,0.851953,0.148047,1.75,0.980281,0.019719,3.9062,0.851953,0.148047,1.75,D,B,0,1566,282,282
mmlu/all/test/002706,post_self,self,0.004199,0.995801,-5.4688,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,D,D,1,1298,253,253
mmlu/all/test/002707,post_self,self,0.348645,0.651355,-0.625,0.022977,0.977023,-3.75,0.022977,0.977023,-3.75,C,C,1,1442,300,300
mmlu/all/test/002708,early_defer,defer,0.731059,0.268941,1.0,0.982014,0.017986,4.0,0.731059,0.268941,1.0,C,B,0,1333,293,293
mmlu/all/test/002709,post_self,self,0.013223,0.986777,-4.3125,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,A,A,1,891,169,169
mmlu/all/test/002710,post_self,self,0.025179,0.974821,-3.6562,2.8e-05,0.999972,-10.5,2.8e-05,0.999972,-10.5,D,D,1,1154,214,214
mmlu/all/test/002711,post_defer,defer,0.245085,0.754915,-1.125,0.851953,0.148047,1.75,0.851953,0.148047,1.75,A,B,0,1942,347,347
mmlu/all/test/002712,post_self,self,0.002473,0.997527,-6.0,4e-06,0.999996,-12.375,4e-06,0.999996,-12.375,A,A,1,1441,271,271
mmlu/all/test/002713,early_defer,defer,0.592667,0.407333,0.375,0.980876,0.019124,3.9375,0.592667,0.407333,0.375,B,B,1,4543,969,969
mmlu/all/test/002714,post_self,self,0.007577,0.992423,-4.875,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,C,C,1,1163,238,238
mmlu/all/test/002715,early_defer,defer,0.754915,0.245085,1.125,0.164516,0.835484,-1.625,0.754915,0.245085,1.125,A,D,0,1374,272,272
mmlu/all/test/002716,post_defer,defer,0.067547,0.932453,-2.625,0.995532,0.004468,5.4062,0.995532,0.004468,5.4062,D,A,0,1653,341,341
mmlu/all/test/002717,post_self,self,0.003173,0.996827,-5.75,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,B,B,1,1001,239,239
mmlu/all/test/002718,post_self,self,0.006693,0.993307,-5.0,2e-06,0.999998,-13.0625,2e-06,0.999998,-13.0625,D,C,0,562,114,114
mmlu/all/test/002719,post_self,self,0.012054,0.987946,-4.4062,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,D,D,1,1567,293,293
mmlu/all/test/002720,early_defer,defer,0.754915,0.245085,1.125,0.407333,0.592667,-0.375,0.754915,0.245085,1.125,C,A,0,1218,226,226
mmlu/all/test/002721,post_self,self,0.00461,0.99539,-5.375,2e-06,0.999998,-13.0625,2e-06,0.999998,-13.0625,A,A,1,653,139,139
mmlu/all/test/002722,early_defer,defer,0.705785,0.294215,0.875,0.971564,0.028436,3.5312,0.705785,0.294215,0.875,A,D,0,1155,221,221
mmlu/all/test/002723,post_self,self,0.046034,0.953966,-3.0312,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,D,D,1,860,199,199
mmlu/all/test/002724,post_self,self,0.007577,0.992423,-4.875,2.1e-05,0.999979,-10.75,2.1e-05,0.999979,-10.75,D,D,1,1138,233,233
mmlu/all/test/002725,post_self,self,0.042088,0.957912,-3.125,0.002183,0.997817,-6.125,0.002183,0.997817,-6.125,D,C,0,1059,206,206
mmlu/all/test/002726,post_self,self,0.010328,0.989672,-4.5625,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,B,B,1,714,153,153
mmlu/all/test/002727,post_self,self,0.067547,0.932453,-2.625,9e-05,0.99991,-9.3125,9e-05,0.99991,-9.3125,C,C,1,1800,351,351
mmlu/all/test/002728,early_defer,defer,0.705785,0.294215,0.875,0.997019,0.002981,5.8125,0.705785,0.294215,0.875,D,D,1,1731,328,328
mmlu/all/test/002729,early_defer,defer,0.562177,0.437823,0.25,0.00461,0.99539,-5.375,0.562177,0.437823,0.25,D,D,1,1464,275,275
mmlu/all/test/002730,early_defer,defer,0.7773,0.2227,1.25,0.000667,0.999333,-7.3125,0.7773,0.2227,1.25,D,D,1,1291,273,273
mmlu/all/test/002731,post_self,self,0.060087,0.939913,-2.75,8e-05,0.99992,-9.4375,8e-05,0.99992,-9.4375,A,A,1,1511,313,313
mmlu/all/test/002732,post_self,self,0.025957,0.974043,-3.625,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,B,C,0,733,164,164
mmlu/all/test/002733,post_self,self,0.010987,0.989013,-4.5,2.1e-05,0.999979,-10.75,2.1e-05,0.999979,-10.75,D,D,1,745,166,166
mmlu/all/test/002734,early_defer,defer,0.622459,0.377541,0.5,0.994089,0.005911,5.125,0.622459,0.377541,0.5,D,B,0,1687,375,375
mmlu/all/test/002735,post_self,self,0.017986,0.982014,-4.0,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,C,C,1,1028,212,212
mmlu/all/test/002736,early_defer,defer,0.531209,0.468791,0.125,0.029312,0.970688,-3.5,0.531209,0.468791,0.125,B,C,0,1508,311,311
mmlu/all/test/002737,post_self,self,0.013223,0.986777,-4.3125,7.5e-05,0.999925,-9.5,7.5e-05,0.999925,-9.5,C,C,1,991,202,202
mmlu/all/test/002738,post_self,self,0.075858,0.924142,-2.5,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,C,1,1411,261,261
mmlu/all/test/002739,post_self,self,0.037327,0.962673,-3.25,0.000203,0.999797,-8.5,0.000203,0.999797,-8.5,B,B,1,1457,262,262
mmlu/all/test/002740,post_self,self,0.437823,0.562177,-0.25,0.201813,0.798187,-1.375,0.201813,0.798187,-1.375,D,D,1,1453,353,353
mmlu/all/test/002741,early_defer,defer,0.798187,0.201813,1.375,0.001325,0.998675,-6.625,0.798187,0.201813,1.375,D,D,1,860,186,186
mmlu/all/test/002742,post_self,self,0.164516,0.835484,-1.625,0.003377,0.996623,-5.6875,0.003377,0.996623,-5.6875,A,A,1,1278,240,240
mmlu/all/test/002743,post_self,self,0.025957,0.974043,-3.625,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,D,D,1,1642,325,325
mmlu/all/test/002744,post_self,self,0.320821,0.679179,-0.75,0.5,0.5,0.0,0.5,0.5,0.0,C,D,0,1792,370,370
mmlu/all/test/002745,post_self,self,0.2227,0.7773,-1.25,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,D,D,1,1286,282,282
mmlu/all/test/002746,post_self,self,0.106691,0.893309,-2.125,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,C,D,0,1048,186,186
mmlu/all/test/002747,post_self,self,0.021615,0.978385,-3.8125,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,C,C,1,1334,275,275
mmlu/all/test/002748,post_self,self,0.020332,0.979668,-3.875,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,D,D,1,887,176,176
mmlu/all/test/002749,post_self,self,0.103749,0.896251,-2.1562,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,C,C,1,1371,270,270
mmlu/all/test/002750,post_self,self,0.468791,0.531209,-0.125,0.000231,0.999769,-8.375,0.000231,0.999769,-8.375,B,B,1,1604,303,303
mmlu/all/test/002751,post_defer,defer,0.468791,0.531209,-0.125,0.977023,0.022977,3.75,0.977023,0.022977,3.75,A,C,0,1206,241,241
mmlu/all/test/002752,early_defer,defer,0.817574,0.182426,1.5,0.013637,0.986363,-4.2812,0.817574,0.182426,1.5,B,C,0,1464,266,266
mmlu/all/test/002753,post_self,self,0.008847,0.991153,-4.7188,1e-06,0.999999,-13.875,1e-06,0.999999,-13.875,D,D,1,264,60,60
mmlu/all/test/002754,early_defer,defer,0.867036,0.132964,1.875,0.880797,0.119203,2.0,0.867036,0.132964,1.875,B,C,0,1764,386,386
mmlu/all/test/002755,post_self,self,0.037327,0.962673,-3.25,2.9e-05,0.999971,-10.4375,2.9e-05,0.999971,-10.4375,D,D,1,1175,253,253
mmlu/all/test/002756,post_self,self,0.48438,0.51562,-0.0625,0.025957,0.974043,-3.625,0.025957,0.974043,-3.625,C,C,1,1132,221,221
mmlu/all/test/002757,post_self,self,0.017986,0.982014,-4.0,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,C,C,1,1029,196,196
mmlu/all/test/002758,post_self,self,0.075858,0.924142,-2.5,1.3e-05,0.999987,-11.25,1.3e-05,0.999987,-11.25,B,B,1,1257,244,244
mmlu/all/test/002759,post_self,self,0.106691,0.893309,-2.125,0.468791,0.531209,-0.125,0.468791,0.531209,-0.125,B,C,0,1428,274,274
mmlu/all/test/002760,post_self,self,0.060087,0.939913,-2.75,0.000149,0.999851,-8.8125,0.000149,0.999851,-8.8125,C,C,1,1102,244,244
mmlu/all/test/002761,post_self,self,0.006904,0.993096,-4.9688,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,C,C,1,233,46,46
mmlu/all/test/002762,early_defer,defer,0.835484,0.164516,1.625,0.893309,0.106691,2.125,0.835484,0.164516,1.625,A,D,0,2097,481,481
mmlu/all/test/002763,post_defer,defer,0.132964,0.867036,-1.875,0.955319,0.044681,3.0625,0.955319,0.044681,3.0625,B,B,1,948,212,212
