task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/001269,early_defer,defer,0.538983,0.461017,0.1562,0.422505,0.577495,-0.3125,0.538983,0.461017,0.1562,B,D,0,411,102,102
mmlu/all/test/001270,early_defer,defer,0.600188,0.399812,0.4062,0.90599,0.09401,2.2656,0.600188,0.399812,0.4062,B,A,0,573,121,121
mmlu/all/test/001271,post_self,self,0.156105,0.843895,-1.6875,0.010987,0.989013,-4.5,0.010987,0.989013,-4.5,C,C,1,762,154,154
mmlu/all/test/001272,post_self,self,0.047426,0.952574,-3.0,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,A,A,1,304,60,60
mmlu/all/test/001273,post_defer,defer,0.201813,0.798187,-1.375,0.858719,0.141281,1.8047,0.858719,0.141281,1.8047,A,C,0,186,35,35
mmlu/all/test/001274,post_self,self,0.48438,0.51562,-0.0625,0.00934,0.99066,-4.6641,0.00934,0.99066,-4.6641,A,C,0,498,94,94
mmlu/all/test/001275,post_self,self,0.407333,0.592667,-0.375,0.006098,0.993902,-5.0938,0.006098,0.993902,-5.0938,A,A,1,558,142,142
mmlu/all/test/001276,early_defer,defer,0.622459,0.377541,0.5,0.732592,0.267408,1.0078,0.622459,0.377541,0.5,B,D,0,352,75,75
mmlu/all/test/001277,post_self,self,0.065605,0.934395,-2.6562,0.00522,0.99478,-5.25,0.00522,0.99478,-5.25,C,C,1,319,70,70
mmlu/all/test/001278,post_defer,defer,0.201813,0.798187,-1.375,0.997042,0.002958,5.8203,0.997042,0.002958,5.8203,B,B,1,616,115,115
mmlu/all/test/001279,post_self,self,0.125923,0.874077,-1.9375,0.002287,0.997713,-6.0781,0.002287,0.997713,-6.0781,A,A,1,341,63,63
mmlu/all/test/001280,post_self,self,0.078078,0.921922,-2.4688,0.000496,0.999504,-7.6094,0.000496,0.999504,-7.6094,A,A,1,214,46,46
mmlu/all/test/001281,post_self,self,0.061876,0.938124,-2.7188,0.000392,0.999608,-7.8438,0.000392,0.999608,-7.8438,B,B,1,445,108,108
mmlu/all/test/001282,early_defer,defer,0.507812,0.492188,0.0312,0.996129,0.003871,5.5503,0.507812,0.492188,0.0312,C,D,0,280,61,61
mmlu/all/test/001283,post_self,self,0.040846,0.959154,-3.1562,0.000296,0.999704,-8.125,0.000296,0.999704,-8.125,A,A,1,424,102,102
mmlu/all/test/001284,post_self,self,0.060087,0.939913,-2.75,0.000276,0.999724,-8.1953,0.000276,0.999724,-8.1953,B,C,0,491,98,98
mmlu/all/test/001285,post_self,self,0.100879,0.899121,-2.1875,0.003707,0.996293,-5.5938,0.003707,0.996293,-5.5938,D,D,1,748,146,146
mmlu/all/test/001286,post_self,self,0.095349,0.904651,-2.25,0.001455,0.998545,-6.5312,0.001455,0.998545,-6.5312,A,B,0,419,89,89
mmlu/all/test/001287,post_self,self,0.056652,0.943348,-2.8125,0.000346,0.999654,-7.9688,0.000346,0.999654,-7.9688,A,A,1,365,77,77
mmlu/all/test/001288,post_self,self,0.314051,0.685949,-0.7812,0.302391,0.697609,-0.8359,0.302391,0.697609,-0.8359,B,D,0,440,83,83
mmlu/all/test/001289,post_self,self,0.453262,0.546738,-0.1875,0.019569,0.980431,-3.9141,0.019569,0.980431,-3.9141,A,A,1,488,89,89
mmlu/all/test/001290,post_defer,defer,0.287768,0.712232,-0.9062,0.99839,0.00161,6.4297,0.99839,0.00161,6.4297,B,D,0,512,108,108
mmlu/all/test/001291,post_self,self,0.119203,0.880797,-2.0,0.000925,0.999075,-6.9844,0.000925,0.999075,-6.9844,D,D,1,279,63,63
mmlu/all/test/001292,early_defer,defer,0.51562,0.48438,0.0625,0.962813,0.037187,3.2539,0.51562,0.48438,0.0625,B,C,0,709,121,121
mmlu/all/test/001293,post_self,self,0.060087,0.939913,-2.75,0.000231,0.999769,-8.375,0.000231,0.999769,-8.375,D,A,0,494,95,95
mmlu/all/test/001294,early_defer,defer,0.600188,0.399812,0.4062,0.071074,0.928926,-2.5703,0.600188,0.399812,0.4062,D,D,1,1108,233,233
mmlu/all/test/001295,post_self,self,0.063715,0.936285,-2.6875,0.000466,0.999534,-7.6719,0.000466,0.999534,-7.6719,D,D,1,307,65,65
mmlu/all/test/001296,post_self,self,0.039639,0.960361,-3.1875,0.000103,0.999897,-9.1797,0.000103,0.999897,-9.1797,D,D,1,249,56,56
mmlu/all/test/001297,post_self,self,0.384912,0.615088,-0.4688,0.015906,0.984094,-4.125,0.015906,0.984094,-4.125,A,D,0,436,81,81
mmlu/all/test/001298,post_self,self,0.48438,0.51562,-0.0625,0.00365,0.99635,-5.6094,0.00365,0.99635,-5.6094,C,B,0,427,102,102
mmlu/all/test/001299,post_self,self,0.065605,0.934395,-2.6562,0.000427,0.999573,-7.7578,0.000427,0.999573,-7.7578,D,D,1,403,79,79
mmlu/all/test/001300,post_self,self,0.03622,0.96378,-3.2812,0.000234,0.999766,-8.3594,0.000234,0.999766,-8.3594,C,C,1,208,52,52
mmlu/all/test/001301,post_self,self,0.287768,0.712232,-0.9062,0.453262,0.546738,-0.1875,0.453262,0.546738,-0.1875,A,A,1,420,72,72
mmlu/all/test/001302,post_self,self,0.256832,0.743168,-1.0625,0.002935,0.997065,-5.8281,0.002935,0.997065,-5.8281,A,A,1,547,121,121
mmlu/all/test/001303,post_self,self,0.069542,0.930458,-2.5938,0.000836,0.999164,-7.0859,0.000836,0.999164,-7.0859,D,D,1,492,119,119
mmlu/all/test/001304,post_self,self,0.055005,0.944995,-2.8438,0.000338,0.999662,-7.9922,0.000338,0.999662,-7.9922,C,C,1,374,76,76
mmlu/all/test/001305,post_self,self,0.262842,0.737158,-1.0312,0.040238,0.959762,-3.1719,0.040238,0.959762,-3.1719,A,D,0,656,137,137
mmlu/all/test/001306,post_defer,defer,0.341582,0.658418,-0.6562,0.995495,0.004505,5.3979,0.995495,0.004505,5.3979,D,D,1,338,70,70
mmlu/all/test/001307,early_defer,defer,0.55447,0.44553,0.2188,0.858244,0.141756,1.8008,0.55447,0.44553,0.2188,B,A,0,643,195,195
mmlu/all/test/001308,early_defer,defer,0.546738,0.453262,0.1875,0.919931,0.080069,2.4414,0.546738,0.453262,0.1875,D,C,0,801,157,157
mmlu/all/test/001309,post_self,self,0.080357,0.919643,-2.4375,0.000346,0.999654,-7.9688,0.000346,0.999654,-7.9688,A,A,1,811,185,185
mmlu/all/test/001310,post_self,self,0.377541,0.622459,-0.5,0.002116,0.997884,-6.1562,0.002116,0.997884,-6.1562,D,D,1,354,73,73
mmlu/all/test/001311,post_self,self,0.112795,0.887205,-2.0625,0.000656,0.999344,-7.3281,0.000656,0.999344,-7.3281,C,C,1,491,111,111
mmlu/all/test/001312,post_self,self,0.294215,0.705785,-0.875,0.004332,0.995668,-5.4375,0.004332,0.995668,-5.4375,B,B,1,536,119,119
mmlu/all/test/001313,post_self,self,0.115961,0.884039,-2.0312,0.001478,0.998522,-6.5156,0.001478,0.998522,-6.5156,C,A,0,372,73,73
mmlu/all/test/001314,post_self,self,0.119203,0.880797,-2.0,0.000823,0.999177,-7.1016,0.000823,0.999177,-7.1016,D,D,1,355,73,73
mmlu/all/test/001315,post_self,self,0.044681,0.955319,-3.0625,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,A,A,1,362,81,81
mmlu/all/test/001316,post_self,self,0.320821,0.679179,-0.75,0.105948,0.894052,-2.1328,0.105948,0.894052,-2.1328,C,B,0,409,87,87
mmlu/all/test/001317,post_self,self,0.250913,0.749087,-1.0938,0.096025,0.903975,-2.2422,0.096025,0.903975,-2.2422,C,C,1,716,133,133
mmlu/all/test/001318,post_defer,defer,0.307358,0.692642,-0.8125,0.99556,0.00444,5.4126,0.99556,0.00444,5.4126,A,B,0,449,83,83
mmlu/all/test/001319,post_self,self,0.430147,0.569853,-0.2812,0.003824,0.996176,-5.5625,0.003824,0.996176,-5.5625,D,B,0,527,100,100
mmlu/all/test/001320,post_self,self,0.090093,0.909907,-2.3125,0.000398,0.999602,-7.8281,0.000398,0.999602,-7.8281,B,B,1,244,52,52
mmlu/all/test/001321,post_defer,defer,0.468791,0.531209,-0.125,0.99456,0.00544,5.2085,0.99456,0.00544,5.2085,C,A,0,280,59,59
mmlu/all/test/001322,post_self,self,0.341582,0.658418,-0.6562,0.028871,0.971129,-3.5156,0.028871,0.971129,-3.5156,D,C,0,1122,247,247
mmlu/all/test/001323,post_self,self,0.182426,0.817574,-1.5,0.01017,0.98983,-4.5781,0.01017,0.98983,-4.5781,C,C,1,677,118,118
mmlu/all/test/001324,post_defer,defer,0.5,0.5,0.0,0.923868,0.076132,2.4961,0.923868,0.076132,2.4961,C,B,0,483,110,110
mmlu/all/test/001325,post_self,self,0.233706,0.766294,-1.1875,0.016403,0.983597,-4.0938,0.016403,0.983597,-4.0938,C,D,0,906,188,188
mmlu/all/test/001326,post_self,self,0.314051,0.685949,-0.7812,0.003945,0.996055,-5.5312,0.003945,0.996055,-5.5312,D,B,0,708,150,150
mmlu/all/test/001327,post_self,self,0.132964,0.867036,-1.875,0.00986,0.99014,-4.6094,0.00986,0.99014,-4.6094,C,D,0,405,83,83
mmlu/all/test/001328,post_self,self,0.136608,0.863392,-1.8438,0.5,0.5,0.0,0.5,0.5,0.0,A,D,0,560,104,104
mmlu/all/test/001329,post_defer,defer,0.148047,0.851953,-1.75,0.93511,0.06489,2.668,0.93511,0.06489,2.668,A,A,1,268,55,55
mmlu/all/test/001330,post_self,self,0.160266,0.839734,-1.6562,0.012625,0.987375,-4.3594,0.012625,0.987375,-4.3594,C,D,0,543,114,114
mmlu/all/test/001331,post_self,self,0.060087,0.939913,-2.75,0.000732,0.999268,-7.2188,0.000732,0.999268,-7.2188,A,A,1,193,58,58
mmlu/all/test/001332,post_defer,defer,0.201813,0.798187,-1.375,0.955319,0.044681,3.0625,0.955319,0.044681,3.0625,B,C,0,671,126,126
mmlu/all/test/001333,early_defer,defer,0.622459,0.377541,0.5,0.977132,0.022868,3.7549,0.622459,0.377541,0.5,B,B,1,465,113,113
mmlu/all/test/001334,post_self,self,0.392337,0.607663,-0.4375,0.001421,0.998579,-6.5547,0.001421,0.998579,-6.5547,B,B,1,326,73,73
mmlu/all/test/001335,early_defer,defer,0.51562,0.48438,0.0625,0.00986,0.99014,-4.6094,0.51562,0.48438,0.0625,A,C,0,455,94,94
mmlu/all/test/001336,early_defer,defer,0.672332,0.327668,0.7188,0.999718,0.000282,8.1743,0.672332,0.327668,0.7188,B,A,0,245,61,61
mmlu/all/test/001337,post_self,self,0.061876,0.938124,-2.7188,0.000869,0.999131,-7.0469,0.000869,0.999131,-7.0469,C,C,1,508,91,91
mmlu/all/test/001338,post_self,self,0.092688,0.907312,-2.2812,0.001245,0.998755,-6.6875,0.001245,0.998755,-6.6875,A,A,1,421,78,78
mmlu/all/test/001339,post_self,self,0.050331,0.949669,-2.9375,0.000338,0.999662,-7.9922,0.000338,0.999662,-7.9922,C,C,1,505,93,93
mmlu/all/test/001340,post_self,self,0.065605,0.934395,-2.6562,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,B,B,1,284,54,54
mmlu/all/test/001341,post_defer,defer,0.164516,0.835484,-1.625,0.993413,0.006587,5.0161,0.993413,0.006587,5.0161,A,D,0,327,73,73
mmlu/all/test/001342,post_defer,defer,0.468791,0.531209,-0.125,0.653127,0.346873,0.6328,0.653127,0.346873,0.6328,C,B,0,378,79,79
mmlu/all/test/001343,post_defer,defer,0.430147,0.569853,-0.2812,0.955152,0.044848,3.0586,0.955152,0.044848,3.0586,D,D,1,420,86,86
mmlu/all/test/001344,post_self,self,0.468791,0.531209,-0.125,0.062789,0.937211,-2.7031,0.062789,0.937211,-2.7031,C,A,0,1268,236,236
mmlu/all/test/001345,post_defer,defer,0.314051,0.685949,-0.7812,0.991969,0.008031,4.8164,0.991969,0.008031,4.8164,B,B,1,296,66,66
mmlu/all/test/001346,post_self,self,0.067547,0.932453,-2.625,0.000607,0.999393,-7.4062,0.000607,0.999393,-7.4062,C,C,1,362,80,80
mmlu/all/test/001347,post_self,self,0.362969,0.637031,-0.5625,0.080357,0.919643,-2.4375,0.080357,0.919643,-2.4375,B,D,0,533,96,96
mmlu/all/test/001348,post_self,self,0.058346,0.941654,-2.7812,0.000617,0.999383,-7.3906,0.000617,0.999383,-7.3906,A,A,1,303,61,61
mmlu/all/test/001349,post_self,self,0.080357,0.919643,-2.4375,0.003273,0.996727,-5.7188,0.003273,0.996727,-5.7188,C,C,1,371,74,74
mmlu/all/test/001350,post_self,self,0.115961,0.884039,-2.0312,0.001927,0.998073,-6.25,0.001927,0.998073,-6.25,D,D,1,353,79,79
mmlu/all/test/001351,post_self,self,0.053403,0.946597,-2.875,0.000363,0.999637,-7.9219,0.000363,0.999637,-7.9219,B,B,1,406,80,80
mmlu/all/test/001352,post_self,self,0.085099,0.914901,-2.375,0.000386,0.999614,-7.8594,0.000386,0.999614,-7.8594,B,B,1,691,155,155
mmlu/all/test/001353,post_defer,defer,0.314051,0.685949,-0.7812,0.501953,0.498047,0.0078,0.501953,0.498047,0.0078,A,A,1,825,153,153
mmlu/all/test/001354,post_defer,defer,0.256832,0.743168,-1.0625,0.908942,0.091058,2.3008,0.908942,0.091058,2.3008,B,C,0,669,144,144
mmlu/all/test/001355,post_self,self,0.136608,0.863392,-1.8438,0.188324,0.811676,-1.4609,0.188324,0.811676,-1.4609,C,C,1,360,82,82
mmlu/all/test/001356,post_self,self,0.058346,0.941654,-2.7812,0.000323,0.999677,-8.0391,0.000323,0.999677,-8.0391,D,D,1,386,98,98
mmlu/all/test/001357,early_defer,defer,0.607663,0.392337,0.4375,0.692642,0.307358,0.8125,0.607663,0.392337,0.4375,C,C,1,380,114,114
mmlu/all/test/001358,post_self,self,0.136608,0.863392,-1.8438,0.000477,0.999523,-7.6484,0.000477,0.999523,-7.6484,D,D,1,256,49,49
mmlu/all/test/001359,post_self,self,0.327668,0.672332,-0.7188,0.008711,0.991289,-4.7344,0.008711,0.991289,-4.7344,A,D,0,353,74,74
mmlu/all/test/001360,post_defer,defer,0.399812,0.600188,-0.4062,0.899828,0.100172,2.1953,0.899828,0.100172,2.1953,C,D,0,993,310,310
mmlu/all/test/001361,early_defer,defer,0.52342,0.47658,0.0938,0.132964,0.867036,-1.875,0.52342,0.47658,0.0938,D,B,0,689,173,173
mmlu/all/test/001362,post_self,self,0.341582,0.658418,-0.6562,0.064183,0.935817,-2.6797,0.064183,0.935817,-2.6797,B,B,1,526,110,110
mmlu/all/test/001363,post_self,self,0.095349,0.904651,-2.25,0.000561,0.999439,-7.4844,0.000561,0.999439,-7.4844,D,D,1,373,76,76
mmlu/all/test/001364,post_defer,defer,0.355775,0.644225,-0.5938,0.999572,0.000428,7.7552,0.999572,0.000428,7.7552,C,A,0,549,99,99
mmlu/all/test/001365,post_defer,defer,0.106691,0.893309,-2.125,0.998785,0.001215,6.7119,0.998785,0.001215,6.7119,B,A,0,613,124,124
mmlu/all/test/001366,post_defer,defer,0.392337,0.607663,-0.4375,0.945298,0.054702,2.8496,0.945298,0.054702,2.8496,B,D,0,527,119,119
mmlu/all/test/001367,post_self,self,0.156105,0.843895,-1.6875,0.000993,0.999007,-6.9141,0.000993,0.999007,-6.9141,C,C,1,1186,212,212
mmlu/all/test/001368,post_self,self,0.152032,0.847968,-1.7188,0.000651,0.999349,-7.3359,0.000651,0.999349,-7.3359,B,B,1,317,72,72
mmlu/all/test/001369,early_defer,defer,0.637031,0.362969,0.5625,0.626124,0.373876,0.5156,0.637031,0.362969,0.5625,B,B,1,547,130,130
mmlu/all/test/001370,post_defer,defer,0.300746,0.699254,-0.8438,0.705785,0.294215,0.875,0.705785,0.294215,0.875,B,C,0,1189,328,328
mmlu/all/test/001371,post_self,self,0.119203,0.880797,-2.0,0.000662,0.999338,-7.3203,0.000662,0.999338,-7.3203,C,C,1,713,135,135
mmlu/all/test/001372,post_self,self,0.144149,0.855851,-1.7812,0.000721,0.999279,-7.2344,0.000721,0.999279,-7.2344,A,A,1,592,123,123
mmlu/all/test/001373,early_defer,defer,0.665411,0.334589,0.6875,0.777975,0.222025,1.2539,0.665411,0.334589,0.6875,D,B,0,537,107,107
mmlu/all/test/001374,early_defer,defer,0.592667,0.407333,0.375,0.975623,0.024377,3.6895,0.592667,0.407333,0.375,A,C,0,456,100,100
mmlu/all/test/001375,early_defer,defer,0.531209,0.468791,0.125,0.021948,0.978052,-3.7969,0.531209,0.468791,0.125,B,D,0,377,90,90
mmlu/all/test/001376,early_defer,defer,0.592667,0.407333,0.375,0.995343,0.004657,5.3647,0.592667,0.407333,0.375,B,A,0,411,131,131
mmlu/all/test/001377,post_self,self,0.063715,0.936285,-2.6875,0.000496,0.999504,-7.6094,0.000496,0.999504,-7.6094,A,A,1,385,83,83
mmlu/all/test/001378,early_defer,defer,0.600188,0.399812,0.4062,0.546738,0.453262,0.1875,0.600188,0.399812,0.4062,C,D,0,311,97,97
mmlu/all/test/001379,post_self,self,0.065605,0.934395,-2.6562,0.000328,0.999672,-8.0234,0.000328,0.999672,-8.0234,D,D,1,296,61,61
mmlu/all/test/001380,early_defer,defer,0.52342,0.47658,0.0938,0.200558,0.799442,-1.3828,0.52342,0.47658,0.0938,C,D,0,1085,347,347
mmlu/all/test/001381,post_self,self,0.043366,0.956634,-3.0938,0.000131,0.999869,-8.9375,0.000131,0.999869,-8.9375,D,D,1,375,75,75
mmlu/all/test/001382,post_defer,defer,0.320821,0.679179,-0.75,0.622459,0.377541,0.5,0.622459,0.377541,0.5,A,B,0,610,127,127
mmlu/all/test/001383,post_defer,defer,0.294215,0.705785,-0.875,0.981131,0.018869,3.9512,0.981131,0.018869,3.9512,,A,0,1529,280,280
mmlu/all/test/001384,post_defer,defer,0.090093,0.909907,-2.3125,0.999412,0.000588,7.4379,0.999412,0.000588,7.4379,B,D,0,473,86,86
mmlu/all/test/001385,early_defer,defer,0.658418,0.341582,0.6562,0.79053,0.20947,1.3281,0.658418,0.341582,0.6562,D,B,0,537,107,107
mmlu/all/test/001386,early_defer,defer,0.644225,0.355775,0.5938,0.756358,0.243642,1.1328,0.644225,0.355775,0.5938,D,A,0,1109,349,349
mmlu/all/test/001387,early_defer,defer,0.600188,0.399812,0.4062,0.958226,0.041774,3.1328,0.600188,0.399812,0.4062,B,B,1,973,280,280
mmlu/all/test/001388,early_defer,defer,0.585101,0.414899,0.3438,0.99349,0.00651,5.0278,0.585101,0.414899,0.3438,B,A,0,437,153,153
mmlu/all/test/001389,post_self,self,0.048858,0.951142,-2.9688,0.000238,0.999762,-8.3438,0.000238,0.999762,-8.3438,C,C,1,399,81,81
mmlu/all/test/001390,post_defer,defer,0.334589,0.665411,-0.6875,0.987104,0.012896,4.3379,0.987104,0.012896,4.3379,D,D,1,257,78,78
mmlu/all/test/001391,early_defer,defer,0.622459,0.377541,0.5,0.607663,0.392337,0.4375,0.622459,0.377541,0.5,A,B,0,1005,304,304
mmlu/all/test/001392,early_defer,defer,0.658418,0.341582,0.6562,0.03359,0.96641,-3.3594,0.658418,0.341582,0.6562,B,C,0,527,178,178
mmlu/all/test/001393,post_self,self,0.047426,0.952574,-3.0,0.000108,0.999892,-9.1328,0.000108,0.999892,-9.1328,B,B,1,375,75,75
mmlu/all/test/001394,post_self,self,0.080357,0.919643,-2.4375,0.001868,0.998132,-6.2812,0.001868,0.998132,-6.2812,D,D,1,470,109,109
mmlu/all/test/001395,post_self,self,0.182426,0.817574,-1.5,0.379378,0.620622,-0.4922,0.379378,0.620622,-0.4922,A,A,1,1204,307,307
mmlu/all/test/001396,early_defer,defer,0.569853,0.430147,0.2812,0.037327,0.962673,-3.25,0.569853,0.430147,0.2812,B,B,1,468,180,180
mmlu/all/test/001397,early_defer,defer,0.705785,0.294215,0.875,0.819316,0.180684,1.5117,0.705785,0.294215,0.875,A,B,0,425,98,98
mmlu/all/test/001398,early_defer,defer,0.637031,0.362969,0.5625,0.975437,0.024563,3.6816,0.637031,0.362969,0.5625,A,D,0,1224,331,331
mmlu/all/test/001399,post_defer,defer,0.090093,0.909907,-2.3125,0.999357,0.000643,7.3486,0.999357,0.000643,7.3486,A,D,0,818,167,167
mmlu/all/test/001400,early_defer,defer,0.52342,0.47658,0.0938,0.818737,0.181263,1.5078,0.52342,0.47658,0.0938,C,D,0,729,156,156
mmlu/all/test/001401,post_self,self,0.327668,0.672332,-0.7188,0.021287,0.978713,-3.8281,0.021287,0.978713,-3.8281,C,B,0,1225,451,451
mmlu/all/test/001402,early_defer,defer,0.52342,0.47658,0.0938,0.976535,0.023465,3.7285,0.52342,0.47658,0.0938,A,D,0,456,111,111
mmlu/all/test/001403,post_self,self,0.384912,0.615088,-0.4688,0.012054,0.987946,-4.4062,0.012054,0.987946,-4.4062,C,D,0,431,100,100
mmlu/all/test/001404,early_defer,defer,0.658418,0.341582,0.6562,0.910704,0.089296,2.3223,0.658418,0.341582,0.6562,A,D,0,794,239,239
mmlu/all/test/001405,post_self,self,0.087564,0.912436,-2.3438,0.000688,0.999312,-7.2812,0.000688,0.999312,-7.2812,B,D,0,380,69,69
mmlu/all/test/001406,post_self,self,0.112795,0.887205,-2.0625,0.027169,0.972831,-3.5781,0.027169,0.972831,-3.5781,A,A,1,334,69,69
mmlu/all/test/001407,post_self,self,0.196826,0.803174,-1.4062,0.437823,0.562177,-0.25,0.437823,0.562177,-0.25,C,C,1,287,102,102
mmlu/all/test/001408,early_defer,defer,0.507812,0.492188,0.0312,0.993704,0.006296,5.0615,0.507812,0.492188,0.0312,A,D,0,401,83,83
mmlu/all/test/001409,post_self,self,0.217338,0.782662,-1.2812,0.002305,0.997695,-6.0703,0.002305,0.997695,-6.0703,D,D,1,400,103,103
mmlu/all/test/001410,early_defer,defer,0.51562,0.48438,0.0625,0.017177,0.982823,-4.0469,0.51562,0.48438,0.0625,A,B,0,544,154,154
mmlu/all/test/001411,post_self,self,0.245085,0.754915,-1.125,0.046725,0.953275,-3.0156,0.046725,0.953275,-3.0156,C,C,1,662,189,189
mmlu/all/test/001412,early_defer,defer,0.585101,0.414899,0.3438,0.364778,0.635222,-0.5547,0.585101,0.414899,0.3438,B,B,1,890,254,254
mmlu/all/test/001413,early_defer,defer,0.658418,0.341582,0.6562,0.887595,0.112405,2.0664,0.658418,0.341582,0.6562,C,B,0,1029,300,300
mmlu/all/test/001414,early_defer,defer,0.600188,0.399812,0.4062,0.924142,0.075858,2.5,0.600188,0.399812,0.4062,D,B,0,1528,393,393
mmlu/all/test/001415,early_defer,defer,0.607663,0.392337,0.4375,0.986942,0.013058,4.3252,0.607663,0.392337,0.4375,B,C,0,1084,285,285
mmlu/all/test/001416,early_defer,defer,0.585101,0.414899,0.3438,0.950134,0.049866,2.9473,0.585101,0.414899,0.3438,D,D,1,371,144,144
mmlu/all/test/001417,early_defer,defer,0.569853,0.430147,0.2812,0.766992,0.233008,1.1914,0.569853,0.430147,0.2812,C,D,0,466,142,142
mmlu/all/test/001418,early_defer,defer,0.615088,0.384912,0.4688,0.996406,0.003594,5.625,0.615088,0.384912,0.4688,,D,0,1861,1024,1024
mmlu/all/test/001419,early_defer,defer,0.685949,0.314051,0.7812,0.609524,0.390476,0.4453,0.685949,0.314051,0.7812,B,B,1,290,69,69
mmlu/all/test/001420,post_self,self,0.152032,0.847968,-1.7188,0.000683,0.999317,-7.2891,0.000683,0.999317,-7.2891,A,A,1,960,188,188
mmlu/all/test/001421,post_self,self,0.058346,0.941654,-2.7812,0.000257,0.999743,-8.2656,0.000257,0.999743,-8.2656,A,A,1,317,71,71
mmlu/all/test/001422,post_self,self,0.201813,0.798187,-1.375,0.085709,0.914291,-2.3672,0.085709,0.914291,-2.3672,C,D,0,299,104,104
mmlu/all/test/001423,early_defer,defer,0.637031,0.362969,0.5625,0.962532,0.037468,3.2461,0.637031,0.362969,0.5625,B,C,0,1099,242,242
mmlu/all/test/001424,post_self,self,0.294215,0.705785,-0.875,0.085709,0.914291,-2.3672,0.085709,0.914291,-2.3672,B,D,0,257,55,55
mmlu/all/test/001425,early_defer,defer,0.637031,0.362969,0.5625,0.705785,0.294215,0.875,0.637031,0.362969,0.5625,A,C,0,264,53,53
mmlu/all/test/001426,post_self,self,0.414899,0.585101,-0.3438,0.009936,0.990064,-4.6016,0.009936,0.990064,-4.6016,D,D,1,298,67,67
mmlu/all/test/001427,early_defer,defer,0.629775,0.370225,0.5312,0.946399,0.053601,2.8711,0.629775,0.370225,0.5312,A,D,0,1371,395,395
mmlu/all/test/001428,post_self,self,0.119203,0.880797,-2.0,0.000631,0.999369,-7.3672,0.000631,0.999369,-7.3672,C,C,1,713,135,135
mmlu/all/test/001429,early_defer,defer,0.569853,0.430147,0.2812,0.965316,0.034684,3.3262,0.569853,0.430147,0.2812,A,D,0,674,189,189
mmlu/all/test/001430,post_self,self,0.048858,0.951142,-2.9688,0.000177,0.999823,-8.6406,0.000177,0.999823,-8.6406,A,A,1,336,61,61
mmlu/all/test/001431,post_self,self,0.182426,0.817574,-1.5,0.044681,0.955319,-3.0625,0.044681,0.955319,-3.0625,C,D,0,187,48,48
mmlu/all/test/001432,post_defer,defer,0.355775,0.644225,-0.5938,0.899475,0.100525,2.1914,0.899475,0.100525,2.1914,D,D,1,288,80,80
